"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"D","Dustin Byfuglien",5900,"Wpg@Cls 07:00PM ET",3.000,"Wpg"
"C","Nick Bjugstad",5900,"Was@Fla 07:00PM ET",3.150,"Fla"
"RW","Patric Hornqvist",5800,"Pit@Tor 07:00PM ET",2.300,"Pit"
"RW","Mark Stone",5800,"Det@Ott 07:00PM ET",3.550,"Ott"
"RW","Jaromir Jagr",5700,"Was@Fla 07:00PM ET",3.800,"Fla"
"C","David Krejci",5700,"Bos@TB 07:00PM ET",6.056,"Bos"
"C","Sean Monahan",5700,"Cgy@Edm 10:00PM ET",2.455,"Cgy"
"RW","Jason Pominville",5600,"Min@StL 08:00PM ET",2.300,"Min"
"LW","Andrew Ladd",5600,"Wpg@Cls 07:00PM ET",3.500,"Wpg"
"D","Kris Letang",5600,"Pit@Tor 07:00PM ET",3.250,"Pit"
"C","Evgeny Kuznetsov",5600,"Was@Fla 07:00PM ET",4.500,"Was"
"C","Tyler Johnson",5600,"Bos@TB 07:00PM ET",2.227,"TB"
"C","Connor McDavid",5600,"Cgy@Edm 10:00PM ET",3.773,"Edm"
"LW","Nick Foligno",5500,"Wpg@Cls 07:00PM ET",2.591,"Cls"
"C","Ryan Johansen",5500,"Wpg@Cls 07:00PM ET",2.944,"Cls"
"LW","Brandon Saad",5500,"Wpg@Cls 07:00PM ET",2.182,"Cls"
"D","Torey Krug",5500,"Bos@TB 07:00PM ET",3.667,"Bos"
"D","Ryan Suter",5400,"Min@StL 08:00PM ET",4.300,"Min"
"RW","Ryan Callahan",5400,"Bos@TB 07:00PM ET",2.409,"TB"
"LW","Jonathan Huberdeau",5400,"Was@Fla 07:00PM ET",1.800,"Fla"
"RW","Nikita Kucherov",5400,"Bos@TB 07:00PM ET",1.909,"TB"
"C","Bryan Little",5300,"Wpg@Cls 07:00PM ET",3.500,"Wpg"
"RW","Jiri Hudler",5200,"Cgy@Edm 10:00PM ET",3.409,"Cgy"
"C","Jussi Jokinen",5200,"Was@Fla 07:00PM ET",2.850,"Fla"
"RW","Bobby Ryan",5200,"Det@Ott 07:00PM ET",3.460,"Ott"
"RW","Gustav Nyquist",5200,"Det@Ott 07:00PM ET",3.300,"Det"
"C","Aleksander Barkov",5200,"Was@Fla 07:00PM ET",2.700,"Fla"
"LW","Scott Hartnell",5100,"Wpg@Cls 07:00PM ET",2.545,"Cls"
"D","Victor Hedman",5100,"Bos@TB 07:00PM ET",3.364,"TB"
"LW","Tomas Tatar",5100,"Det@Ott 07:00PM ET",2.200,"Det"
"LW","Thomas Vanek",5000,"Min@StL 08:00PM ET",3.250,"Min"
"C","Nazem Kadri",5000,"Pit@Tor 07:00PM ET",3.611,"Tor"
"D","Zdeno Chara",4900,"Bos@TB 07:00PM ET",4.071,"Bos"
"LW","Pascal Dupuis",4900,"Pit@Tor 07:00PM ET",2.250,"Pit"
"RW","Loui Eriksson",4900,"Bos@TB 07:00PM ET",3.611,"Bos"
"D","Kevin Shattenkirk",4900,"Min@StL 08:00PM ET",2.125,"StL"
"D","Alex Pietrangelo",4900,"Min@StL 08:00PM ET",2.300,"StL"
"LW","Mike Hoffman",4900,"Det@Ott 07:00PM ET",4.671,"Ott"
"D","Brooks Orpik",4800,"Was@Fla 07:00PM ET",2.111,"Was"
"LW","Chris Kunitz",4800,"Pit@Tor 07:00PM ET",1.550,"Pit"
"D","Dennis Wideman",4800,"Cgy@Edm 10:00PM ET",2.455,"Cgy"
"LW","Brad Marchand",4800,"Bos@TB 07:00PM ET",4.063,"Bos"
"LW","Justin Abdelkader",4800,"Det@Ott 07:00PM ET",2.600,"Det"
"D","Aaron Ekblad",4800,"Was@Fla 07:00PM ET",2.200,"Fla"
"D","Mike Green",4700,"Det@Ott 07:00PM ET",1.786,"Det"
"C","David Backes",4700,"Min@StL 08:00PM ET",1.500,"StL"
"RW","Cam Atkinson",4700,"Wpg@Cls 07:00PM ET",2.700,"Cls"
"C","Mark Scheifele",4700,"Wpg@Cls 07:00PM ET",3.150,"Wpg"
"RW","Nikolaj Ehlers",4700,"Wpg@Cls 07:00PM ET",4.150,"Wpg"
"C","Marcus Johansson",4600,"Was@Fla 07:00PM ET",2.667,"Was"
"C","Ryan Nugent-Hopkins",4600,"Cgy@Edm 10:00PM ET",2.864,"Edm"
"LW","Ondrej Palat",4600,"Bos@TB 07:00PM ET",2.364,"TB"
"C","Mikko Koivu",4500,"Min@StL 08:00PM ET",3.750,"Min"
"C","Brandon Dubinsky",4500,"Wpg@Cls 07:00PM ET",2.409,"Cls"
"D","Kris Russell",4500,"Cgy@Edm 10:00PM ET",2.636,"Cgy"
"RW","Michael Frolik",4500,"Cgy@Edm 10:00PM ET",2.591,"Cgy"
"D","Anton Stralman",4500,"Bos@TB 07:00PM ET",2.091,"TB"
"D","Jason Garrison",4500,"Bos@TB 07:00PM ET",2.773,"TB"
"C","Mika Zibanejad",4500,"Det@Ott 07:00PM ET",3.020,"Ott"
"D","Dougie Hamilton",4500,"Cgy@Edm 10:00PM ET",2.227,"Cgy"
"LW","Jonathan Drouin",4500,"Bos@TB 07:00PM ET",1.636,"TB"
"RW","David Pastrnak",4500,"Bos@TB 07:00PM ET",2.722,"Bos"
"RW","Justin Williams",4400,"Was@Fla 07:00PM ET",3.333,"Was"
"D","Dion Phaneuf",4400,"Pit@Tor 07:00PM ET",3.111,"Tor"
"RW","Drew Stafford",4400,"Wpg@Cls 07:00PM ET",3.000,"Wpg"
"D","Matt Niskanen",4400,"Was@Fla 07:00PM ET",2.667,"Was"
"RW","Troy Brouwer",4400,"Min@StL 08:00PM ET",3.050,"StL"
"RW","Jimmy Hayes",4400,"Bos@TB 07:00PM ET",3.444,"Bos"
"C","Mikael Granlund",4400,"Min@StL 08:00PM ET",2.350,"Min"
"RW","Nail Yakupov",4300,"Cgy@Edm 10:00PM ET",3.455,"Edm"
"D","Brian Campbell",4200,"Was@Fla 07:00PM ET",2.750,"Fla"
"LW","David Perron",4200,"Pit@Tor 07:00PM ET",1.500,"Pit"
"D","Tyler Myers",4200,"Wpg@Cls 07:00PM ET",2.150,"Wpg"
"C","Brandon Pirri",4200,"Was@Fla 07:00PM ET",2.450,"Fla"
"D","Niklas Kronwall",4100,"Det@Ott 07:00PM ET",1.300,"Det"
"C","Jori Lehtera",4100,"Min@StL 08:00PM ET",2.750,"StL"
"D","T.J. Brodie",4100,"Cgy@Edm 10:00PM ET",0.750,"Cgy"
"C","Ryan Spooner",4100,"Bos@TB 07:00PM ET",2.278,"Bos"
"D","Morgan Rielly",4100,"Pit@Tor 07:00PM ET",3.056,"Tor"
"C","Dylan Larkin",4100,"Det@Ott 07:00PM ET",2.950,"Det"
"D","Jack Johnson",4000,"Wpg@Cls 07:00PM ET",2.000,"Cls"
"C","Mathieu Perreault",4000,"Wpg@Cls 07:00PM ET",2.500,"Wpg"
"LW","Matt Beleskey",4000,"Bos@TB 07:00PM ET",1.929,"Bos"
"LW","Jason Zucker",4000,"Min@StL 08:00PM ET",3.650,"Min"
"LW","Alex Killorn",4000,"Bos@TB 07:00PM ET",1.909,"TB"
"D","Jacob Trouba",4000,"Wpg@Cls 07:00PM ET",2.050,"Wpg"
"LW","Benoit Pouliot",3900,"Cgy@Edm 10:00PM ET",2.545,"Edm"
"D","Karl Alzner",3900,"Was@Fla 07:00PM ET",2.111,"Was"
"C","Boone Jenner",3900,"Wpg@Cls 07:00PM ET",3.455,"Cls"
"C","Vincent Trocheck",3900,"Was@Fla 07:00PM ET",3.350,"Fla"
"RW","Reilly Smith",3900,"Was@Fla 07:00PM ET",3.050,"Fla"
"LW","Milan Michalek",3800,"Det@Ott 07:00PM ET",2.450,"Ott"
"C","Dave Bolland",3800,"Was@Fla 07:00PM ET",1.650,"Fla"
"RW","Nino Niederreiter",3800,"Min@StL 08:00PM ET",2.550,"Min"
"C","Charlie Coyle",3800,"Min@StL 08:00PM ET",2.750,"Min"
"LW","Joffrey Lupul",3700,"Pit@Tor 07:00PM ET",2.722,"Tor"
"D","Dmitry Kulikov",3700,"Was@Fla 07:00PM ET",2.050,"Fla"
"LW","Jason Chimera",3600,"Was@Fla 07:00PM ET",2.778,"Was"
"RW","Brad Boyes",3600,"Pit@Tor 07:00PM ET",1.611,"Tor"
"RW","Michael Grabner",3600,"Pit@Tor 07:00PM ET",1.250,"Tor"
"C","Nick Bonino",3600,"Pit@Tor 07:00PM ET",1.900,"Pit"
"D","Jared Spurgeon",3600,"Min@StL 08:00PM ET",2.850,"Min"
"D","Oscar Klefbom",3600,"Cgy@Edm 10:00PM ET",2.500,"Edm"
"D","Colton Parayko",3600,"Min@StL 08:00PM ET",4.300,"StL"
"C","Mikael Backlund",3500,"Cgy@Edm 10:00PM ET",1.682,"Cgy"
"D","Matt Dumba",3500,"Min@StL 08:00PM ET",2.450,"Min"
"RW","Tom Wilson",3500,"Was@Fla 07:00PM ET",1.500,"Was"
"D","Olli Maatta",3500,"Pit@Tor 07:00PM ET",1.800,"Pit"
"LW","Andre Burakovsky",3500,"Was@Fla 07:00PM ET",2.222,"Was"
"RW","Pierre-Alexandre Parenteau",3400,"Pit@Tor 07:00PM ET",1.267,"Tor"
"C","Valtteri Filppula",3400,"Bos@TB 07:00PM ET",1.409,"TB"
"C","Darren Helm",3400,"Det@Ott 07:00PM ET",0.750,"Det"
"C","Joe Colborne",3400,"Cgy@Edm 10:00PM ET",2.533,"Cgy"
"C","Riley Sheahan",3400,"Det@Ott 07:00PM ET",1.650,"Det"
"C","Sam Bennett",3400,"Cgy@Edm 10:00PM ET",1.450,"Cgy"
"C","Derek MacKenzie",3300,"Was@Fla 07:00PM ET",1.900,"Fla"
"C","Shawn Matthias",3300,"Pit@Tor 07:00PM ET",1.875,"Tor"
"LW","Mason Raymond",3300,"Cgy@Edm 10:00PM ET",1.444,"Cgy"
"RW","Teddy Purcell",3300,"Cgy@Edm 10:00PM ET",1.545,"Edm"
"C","Jay Beagle",3300,"Was@Fla 07:00PM ET",1.444,"Was"
"C","Leo Komarov",3300,"Pit@Tor 07:00PM ET",2.611,"Tor"
"RW","David Jones",3200,"Cgy@Edm 10:00PM ET",1.773,"Cgy"
"D","David Savard",3200,"Wpg@Cls 07:00PM ET",2.318,"Cls"
"LW","Daniel Winnik",3100,"Pit@Tor 07:00PM ET",2.611,"Tor"
"D","Andrej Sekera",3100,"Cgy@Edm 10:00PM ET",2.318,"Edm"
"LW","Teemu Pulkkinen",3100,"Det@Ott 07:00PM ET",2.850,"Det"
"RW","Dmitrij Jaskin",3100,"Min@StL 08:00PM ET",1.450,"StL"
"C","Jean-Gabriel Pageau",3100,"Det@Ott 07:00PM ET",2.450,"Ott"
"D","Ryan Murray",3100,"Wpg@Cls 07:00PM ET",2.182,"Cls"
"C","Alexander Wennberg",3100,"Wpg@Cls 07:00PM ET",1.583,"Cls"
"D","Toby Enstrom",3000,"Wpg@Cls 07:00PM ET",0.900,"Wpg"
"D","Ian Cole",3000,"Pit@Tor 07:00PM ET",1.850,"Pit"
"D","Marco Scandella",3000,"Min@StL 08:00PM ET",2.350,"Min"
"C","Peter Holland",3000,"Pit@Tor 07:00PM ET",1.250,"Tor"
"RW","Brett Connolly",3000,"Bos@TB 07:00PM ET",2.438,"Bos"
"RW","Justin Fontaine",3000,"Min@StL 08:00PM ET",1.750,"Min"
"C","Adam Lowry",3000,"Wpg@Cls 07:00PM ET",1.900,"Wpg"
"C","Matt Cullen",2900,"Pit@Tor 07:00PM ET",1.100,"Pit"
"D","Willie Mitchell",2900,"Was@Fla 07:00PM ET",1.750,"Fla"
"D","Jay Bouwmeester",2900,"Min@StL 08:00PM ET",1.800,"StL"
"C","Chris Kelly",2900,"Bos@TB 07:00PM ET",1.833,"Bos"
"C","Brooks Laich",2900,"Was@Fla 07:00PM ET",1.000,"Was"
"D","Kevan Miller",2900,"Bos@TB 07:00PM ET",2.000,"Bos"
"C","Brian Boyle",2800,"Bos@TB 07:00PM ET",2.000,"TB"
"D","Matthew Carle",2800,"Bos@TB 07:00PM ET",1.409,"TB"
"C","Kyle Brodziak",2800,"Min@StL 08:00PM ET",1.200,"StL"
"LW","Lauri Korpikoski",2800,"Cgy@Edm 10:00PM ET",1.727,"Edm"
"RW","Erik Condra",2800,"Bos@TB 07:00PM ET",1.818,"TB"
"LW","Matt Calvert",2800,"Wpg@Cls 07:00PM ET",1.091,"Cls"
"D","Patrick Wiercioch",2800,"Det@Ott 07:00PM ET",1.450,"Ott"
"D","Cody Goloubef",2800,"Wpg@Cls 07:00PM ET",1.857,"Cls"
"RW","Tyler Pitlick",2800,"Cgy@Edm 10:00PM ET",0,"Edm"
"RW","Alex Chiasson",2800,"Det@Ott 07:00PM ET",1.450,"Ott"
"D","Brian Dumoulin",2800,"Pit@Tor 07:00PM ET",1.050,"Pit"
"D","Danny DeKeyser",2800,"Det@Ott 07:00PM ET",0.917,"Det"
"D","Darnell Nurse",2800,"Cgy@Edm 10:00PM ET",4.250,"Edm"
"D","Deryk Engelland",2700,"Cgy@Edm 10:00PM ET",1.682,"Cgy"
"D","Marc Methot",2700,"Det@Ott 07:00PM ET",2.286,"Ott"
"RW","Rene Bourque",2700,"Wpg@Cls 07:00PM ET",1.222,"Cls"
"D","Ben Lovejoy",2700,"Pit@Tor 07:00PM ET",1.750,"Pit"
"D","Erik Gudbranson",2700,"Was@Fla 07:00PM ET",1.550,"Fla"
"C","Alex Burmistrov",2700,"Wpg@Cls 07:00PM ET",1.550,"Wpg"
"RW","Mark Arcobello",2700,"Pit@Tor 07:00PM ET",0.750,"Tor"
"D","Joe Morrow",2700,"Bos@TB 07:00PM ET",1.500,"Bos"
"LW","Shane Prince",2700,"Det@Ott 07:00PM ET",1.143,"Ott"
"D","Cody Ceci",2700,"Det@Ott 07:00PM ET",1.800,"Ott"
"LW","Joonas Kemppainen",2700,"Bos@TB 07:00PM ET",0.944,"Bos"
"C","Scott Gomez",2600,"Min@StL 08:00PM ET",1.429,"StL"
"RW","Chris Neil",2600,"Det@Ott 07:00PM ET",1.250,"Ott"
"RW","Scottie Upshall",2600,"Min@StL 08:00PM ET",2.214,"StL"
"C","Steve Ott",2600,"Min@StL 08:00PM ET",1.100,"StL"
"C","Gregory Campbell",2600,"Wpg@Cls 07:00PM ET",0.591,"Cls"
"D","Braydon Coburn",2600,"Bos@TB 07:00PM ET",1.773,"TB"
"RW","David Clarkson",2600,"Wpg@Cls 07:00PM ET",1.000,"Cls"
"D","Jakub Kindl",2600,"Det@Ott 07:00PM ET",1.278,"Det"
"D","Adam McQuaid",2600,"Bos@TB 07:00PM ET",1.333,"Bos"
"D","Jonathan Ericsson",2600,"Det@Ott 07:00PM ET",0.950,"Det"
"C","Ryan Carter",2600,"Min@StL 08:00PM ET",1.400,"Min"
"D","Brendan Smith",2600,"Det@Ott 07:00PM ET",1.375,"Det"
"D","Matt Hunwick",2600,"Pit@Tor 07:00PM ET",1.778,"Tor"
"C","Zack Smith",2600,"Det@Ott 07:00PM ET",0.950,"Ott"
"C","Nick Spaling",2600,"Pit@Tor 07:00PM ET",1.000,"Tor"
"D","Carl Gunnarsson",2600,"Min@StL 08:00PM ET",2.150,"StL"
"D","Jared Cowen",2600,"Det@Ott 07:00PM ET",1.600,"Ott"
"D","Robert Bortuzzo",2600,"Min@StL 08:00PM ET",1.688,"StL"
"D","Eric Gryba",2600,"Cgy@Edm 10:00PM ET",1.500,"Edm"
"C","Quinton Howden",2600,"Was@Fla 07:00PM ET",1.350,"Fla"
"D","Brandon Davidson",2600,"Cgy@Edm 10:00PM ET",2.100,"Edm"
"C","Anton Lander",2600,"Cgy@Edm 10:00PM ET",0.955,"Edm"
"D","Jonas Brodin",2600,"Min@StL 08:00PM ET",1.050,"Min"
"LW","Matt Puempel",2600,"Det@Ott 07:00PM ET",2.000,"Ott"
"C","Vladislav Namestnikov",2600,"Bos@TB 07:00PM ET",1.682,"TB"
"D","Scott Harrington",2600,"Pit@Tor 07:00PM ET",1.438,"Tor"
"RW","Tomas Jurco",2600,"Det@Ott 07:00PM ET",0.500,"Det"
"RW","Iiro Pakarinen",2600,"Cgy@Edm 10:00PM ET",1.833,"Edm"
"D","Colin Miller",2600,"Bos@TB 07:00PM ET",1.833,"Bos"
"C","Josh Jooris",2600,"Cgy@Edm 10:00PM ET",1.167,"Cgy"
"RW","Daniel Sprong",2600,"Pit@Tor 07:00PM ET",1.056,"Pit"
"LW","Sergei Plotnikov",2600,"Pit@Tor 07:00PM ET",0.667,"Pit"
"D","Andrew Ference",2500,"Cgy@Edm 10:00PM ET",0.667,"Edm"
"D","Fedor Tyutin",2500,"Wpg@Cls 07:00PM ET",0.864,"Cls"
"LW","Shawn Thornton",2500,"Was@Fla 07:00PM ET",0.333,"Fla"
"D","Rob Scuderi",2500,"Pit@Tor 07:00PM ET",1.350,"Pit"
"C","Matt Stajan",2500,"Cgy@Edm 10:00PM ET",0.545,"Cgy"
"D","Mark Stuart",2500,"Wpg@Cls 07:00PM ET",1.750,"Wpg"
"RW","Chris Thorburn",2500,"Wpg@Cls 07:00PM ET",0.700,"Wpg"
"D","Ladislav Smid",2500,"Cgy@Edm 10:00PM ET",1.667,"Cgy"
"D","Kyle Quincey",2500,"Det@Ott 07:00PM ET",2.000,"Det"
"LW","Drew Miller",2500,"Det@Ott 07:00PM ET",1.200,"Det"
"D","Roman Polak",2500,"Pit@Tor 07:00PM ET",1.188,"Tor"
"D","Adam Pardy",2500,"Wpg@Cls 07:00PM ET",0.429,"Wpg"
"LW","Rich Clune",2500,"Pit@Tor 07:00PM ET",0.500,"Tor"
"C","Mark Letestu",2500,"Cgy@Edm 10:00PM ET",1.045,"Edm"
"RW","Jared Boll",2500,"Wpg@Cls 07:00PM ET",0.400,"Cls"
"RW","Ryan Reaves",2500,"Min@StL 08:00PM ET",0.333,"StL"
"LW","Chris Porter",2500,"Min@StL 08:00PM ET",0.450,"Min"
"D","Chris Butler",2500,"Min@StL 08:00PM ET",0.000,"StL"
"C","Kevin Porter",2500,"Pit@Tor 07:00PM ET",0.833,"Pit"
"D","Taylor Chorney",2500,"Was@Fla 07:00PM ET",0.714,"Was"
"RW","Anthony Peluso",2500,"Wpg@Cls 07:00PM ET",0.083,"Wpg"
"LW","Luke Gazdic",2500,"Cgy@Edm 10:00PM ET",0.250,"Edm"
"D","Paul Postma",2500,"Wpg@Cls 07:00PM ET",0.000,"Wpg"
"C","Joakim Andersson",2500,"Det@Ott 07:00PM ET",0.214,"Det"
"LW","Zac Rinaldo",2500,"Bos@TB 07:00PM ET",0.500,"Bos"
"D","Nate Prosser",2500,"Min@StL 08:00PM ET",0.167,"Min"
"D","Steven Kampfer",2500,"Was@Fla 07:00PM ET",0.100,"Fla"
"LW","Brandon Bollig",2500,"Cgy@Edm 10:00PM ET",0.556,"Cgy"
"C","Michael Latta",2500,"Was@Fla 07:00PM ET",0.200,"Was"
"D","Kevin Connauton",2500,"Wpg@Cls 07:00PM ET",1.000,"Cls"
"C","Landon Ferraro",2500,"Det@Ott 07:00PM ET",0.857,"Det"
"D","Ben Chiarot",2500,"Wpg@Cls 07:00PM ET",1.056,"Wpg"
"RW","Beau Bennett",2500,"Pit@Tor 07:00PM ET",2.250,"Pit"
"D","Alex Petrovic",2500,"Was@Fla 07:00PM ET",1.250,"Fla"
"D","Martin Marincin",2500,"Pit@Tor 07:00PM ET",0.786,"Tor"
"C","Connor Brickley",2500,"Was@Fla 07:00PM ET",1.000,"Fla"
"RW","Stanislav Galiev",2500,"Was@Fla 07:00PM ET",0.500,"Was"
"D","Dalton Prout",2500,"Wpg@Cls 07:00PM ET",0.909,"Cls"
"D","Zach Trotman",2500,"Bos@TB 07:00PM ET",0.200,"Bos"
"D","Mark Fayne",2500,"Cgy@Edm 10:00PM ET",1.045,"Edm"
"D","Dmitry Orlov",2500,"Was@Fla 07:00PM ET",0.944,"Was"
"C","Derek Grant",2500,"Cgy@Edm 10:00PM ET",0.833,"Cgy"
"D","Mark Borowiecki",2500,"Det@Ott 07:00PM ET",1.150,"Ott"
"RW","Tyler Randell",2500,"Bos@TB 07:00PM ET",1.188,"Bos"
"RW","Ty Rattie",2500,"Min@StL 08:00PM ET",1.250,"StL"
"D","Adam Clendening",2500,"Pit@Tor 07:00PM ET",0.000,"Pit"
"D","Joel Edmundson",2500,"Min@StL 08:00PM ET",1.100,"StL"
"C","William Karlsson",2500,"Wpg@Cls 07:00PM ET",1.050,"Cls"
"RW","Logan Shaw",2500,"Was@Fla 07:00PM ET",0.500,"Fla"
"D","Nikita Nesterov",2500,"Bos@TB 07:00PM ET",0.667,"TB"
"RW","Max McCormick",2500,"Det@Ott 07:00PM ET",1.000,"Ott"
"D","Alexey Marchenko",2500,"Det@Ott 07:00PM ET",0.300,"Det"
"D","Chris Wideman",2500,"Det@Ott 07:00PM ET",1.100,"Ott"
"RW","J.T. Brown",2500,"Bos@TB 07:00PM ET",1.100,"TB"
"C","Jonathan Marchessault",2500,"Bos@TB 07:00PM ET",0.500,"TB"
"C","Luke Glendening",2500,"Det@Ott 07:00PM ET",0.950,"Det"
"D","Slater Koekkoek",2500,"Bos@TB 07:00PM ET",0.500,"TB"
"C","Chandler Stephenson",2500,"Was@Fla 07:00PM ET",0.214,"Was"
"C","Cedric Paquette",2500,"Bos@TB 07:00PM ET",1.833,"TB"
"D","Andrej Sustr",2500,"Bos@TB 07:00PM ET",0.333,"TB"
"D","Nate Schmidt",2500,"Was@Fla 07:00PM ET",0.900,"Was"
"C","Erik Haula",2500,"Min@StL 08:00PM ET",0.800,"Min"
"RW","Curtis Lazar",2500,"Det@Ott 07:00PM ET",1.875,"Ott"
"LW","Nic Petan",2500,"Wpg@Cls 07:00PM ET",0.550,"Wpg"
"LW","Anton Slepyshev",2500,"Cgy@Edm 10:00PM ET",0.500,"Edm"
"C","Andrew Copp",2500,"Wpg@Cls 07:00PM ET",0.700,"Wpg"
"D","Christian Folin",2500,"Min@StL 08:00PM ET",0.500,"Min"
"C","Leon Draisaitl",2500,"Cgy@Edm 10:00PM ET",8.500,"Edm"
"C","Robby Fabbri",2500,"Min@StL 08:00PM ET",1.625,"StL"
"C","Casey Bailey",2500,"Pit@Tor 07:00PM ET",0.000,"Tor"
