"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"RW","Drew Stafford",4200,"Wpg@Ott 07:30PM ET",2.615,"Wpg"
"C","Carl Soderberg",4200,"Col@Ari 09:00PM ET",2.500,"Col"
"C","Brayden Schenn",4200,"Phi@Cgy 09:00PM ET",2.500,"Phi"
"D","T.J. Brodie",4200,"Phi@Cgy 09:00PM ET",2.875,"Cgy"
"LW","Matt Moulson",4100,"TB@Buf 07:00PM ET",2.475,"Buf"
"C","Ryan Spooner",4100,"Bos@Was 07:00PM ET",2.227,"Bos"
"LW","Jason Zucker",4100,"Nsh@Min 08:00PM ET",3.818,"Min"
"C","Brandon Pirri",4100,"Fla@SJ 10:30PM ET",2.308,"Fla"
"D","Seth Jones",4100,"Nsh@Min 08:00PM ET",2.545,"Nsh"
"D","Rasmus Ristolainen",4100,"TB@Buf 07:00PM ET",3.083,"Buf"
"LW","Anthony Duclair",4100,"Col@Ari 09:00PM ET",2.591,"Ari"
"D","Brian Campbell",4000,"Fla@SJ 10:30PM ET",2.417,"Fla"
"C","Martin Hanzal",4000,"Col@Ari 09:00PM ET",3.222,"Ari"
"LW","Matt Beleskey",4000,"Bos@Was 07:00PM ET",2.222,"Bos"
"LW","Josh Bailey",4000,"NYI@Mon 07:30PM ET",2.192,"NYI"
"D","Tyler Myers",4000,"Wpg@Ott 07:30PM ET",2.077,"Wpg"
"C","Brock Nelson",4000,"NYI@Mon 07:30PM ET",2.346,"NYI"
"RW","Tobias Rieder",4000,"Col@Ari 09:00PM ET",3.000,"Ari"
"LW","Tanner Pearson",4000,"Cls@LA 10:30PM ET",1.833,"LA"
"LW","Alex Tanguay",3900,"Col@Ari 09:00PM ET",1.917,"Col"
"C","Mike Ribeiro",3900,"Nsh@Min 08:00PM ET",1.864,"Nsh"
"LW","Dustin Brown",3900,"Cls@LA 10:30PM ET",2.542,"LA"
"D","Marc-Edouard Vlasic",3900,"Fla@SJ 10:30PM ET",2.500,"SJ"
"C","Sam Gagner",3900,"Phi@Cgy 09:00PM ET",1.927,"Phi"
"C","David Desharnais",3900,"NYI@Mon 07:30PM ET",2.750,"Mon"
"LW","Mikkel Boedker",3900,"Col@Ari 09:00PM ET",2.955,"Ari"
"D","Michael Del Zotto",3900,"Phi@Cgy 09:00PM ET",1.792,"Phi"
"C","Boone Jenner",3900,"Cls@LA 10:30PM ET",3.538,"Cls"
"D","Jacob Trouba",3900,"Wpg@Ott 07:30PM ET",1.885,"Wpg"
"LW","Tomas Fleischmann",3800,"NYI@Mon 07:30PM ET",2.643,"Mon"
"D","Jack Johnson",3800,"Cls@LA 10:30PM ET",1.846,"Cls"
"D","Karl Alzner",3800,"Bos@Was 07:00PM ET",2.045,"Was"
"C","Mathieu Perreault",3800,"Wpg@Ott 07:30PM ET",2.231,"Wpg"
"RW","Tommy Wingels",3800,"Fla@SJ 10:30PM ET",2.208,"SJ"
"C","Vincent Trocheck",3800,"Fla@SJ 10:30PM ET",2.917,"Fla"
"LW","Alex Killorn",3800,"TB@Buf 07:00PM ET",1.571,"TB"
"RW","Reilly Smith",3800,"Fla@SJ 10:30PM ET",2.833,"Fla"
"RW","Brian Gionta",3700,"TB@Buf 07:00PM ET",2.278,"Buf"
"LW","Milan Michalek",3700,"Wpg@Ott 07:30PM ET",2.333,"Ott"
"C","Dave Bolland",3700,"Fla@SJ 10:30PM ET",1.667,"Fla"
"LW","Colin Wilson",3700,"Nsh@Min 08:00PM ET",2.409,"Nsh"
"D","Dmitry Kulikov",3700,"Fla@SJ 10:30PM ET",1.958,"Fla"
"D","Travis Hamonic",3700,"NYI@Mon 07:30PM ET",2.231,"NYI"
"RW","Nino Niederreiter",3700,"Nsh@Min 08:00PM ET",2.409,"Min"
"C","Charlie Coyle",3700,"Nsh@Min 08:00PM ET",2.591,"Min"
"D","Jared Spurgeon",3700,"Nsh@Min 08:00PM ET",2.818,"Min"
"RW","Shane Doan",3600,"Col@Ari 09:00PM ET",2.273,"Ari"
"D","Ryan Ellis",3600,"Nsh@Min 08:00PM ET",2.682,"Nsh"
"D","Nick Leddy",3600,"NYI@Mon 07:30PM ET",1.615,"NYI"
"RW","Matt Read",3600,"Phi@Cgy 09:00PM ET",1.958,"Phi"
"LW","Michael Raffl",3600,"Phi@Cgy 09:00PM ET",1.500,"Phi"
"D","Michael Stone",3500,"Col@Ari 09:00PM ET",2.636,"Ari"
"C","Sam Bennett",3500,"Phi@Cgy 09:00PM ET",2.000,"Cgy"
"LW","Jason Chimera",3400,"Bos@Was 07:00PM ET",2.318,"Was"
"C","Antoine Vermette",3400,"Col@Ari 09:00PM ET",1.333,"Ari"
"D","Cody Franson",3400,"TB@Buf 07:00PM ET",2.333,"Buf"
"LW","Nikolay Kulemin",3400,"NYI@Mon 07:30PM ET",1.962,"NYI"
"C","Lars Eller",3400,"NYI@Mon 07:30PM ET",2.286,"Mon"
"C","Mikael Backlund",3400,"Phi@Cgy 09:00PM ET",1.538,"Cgy"
"C","Joe Colborne",3400,"Phi@Cgy 09:00PM ET",2.400,"Cgy"
"RW","Dale Weise",3400,"NYI@Mon 07:30PM ET",3.607,"Mon"
"D","Jeff Petry",3400,"NYI@Mon 07:30PM ET",2.607,"Mon"
"LW","Matt Nieto",3400,"Fla@SJ 10:30PM ET",2.042,"SJ"
"D","Matt Dumba",3400,"Nsh@Min 08:00PM ET",2.273,"Min"
"RW","Tom Wilson",3400,"Bos@Was 07:00PM ET",1.318,"Was"
"LW","Andre Burakovsky",3400,"Bos@Was 07:00PM ET",1.955,"Was"
"C","John Mitchell",3300,"Col@Ari 09:00PM ET",2.273,"Col"
"C","Valtteri Filppula",3300,"TB@Buf 07:00PM ET",1.393,"TB"
"D","David Savard",3300,"Cls@LA 10:30PM ET",2.500,"Cls"
"C","Vincent Lecavalier",3200,"Phi@Cgy 09:00PM ET",0.643,"Phi"
"C","Derek MacKenzie",3200,"Fla@SJ 10:30PM ET",1.792,"Fla"
"D","Christian Ehrhoff",3200,"Cls@LA 10:30PM ET",1.833,"LA"
"D","Marek Zidlicky",3200,"NYI@Mon 07:30PM ET",1.750,"NYI"
"RW","Alexander Semin",3200,"NYI@Mon 07:30PM ET",1.292,"Mon"
"LW","Mason Raymond",3200,"Phi@Cgy 09:00PM ET",1.409,"Cgy"
"LW","Jamie McGinn",3200,"TB@Buf 07:00PM ET",1.875,"Buf"
"RW","David Jones",3200,"Phi@Cgy 09:00PM ET",1.692,"Cgy"
"C","Jay Beagle",3200,"Bos@Was 07:00PM ET",1.500,"Was"
"RW","Brett Connolly",3200,"Bos@Was 07:00PM ET",2.500,"Bos"
"C","Jean-Gabriel Pageau",3200,"Wpg@Ott 07:30PM ET",2.542,"Ott"
"D","Ryan Murray",3200,"Cls@LA 10:30PM ET",2.500,"Cls"
"C","Mikhail Grabovski",3100,"NYI@Mon 07:30PM ET",1.923,"NYI"
"C","Trevor Lewis",3100,"Cls@LA 10:30PM ET",2.292,"LA"
"RW","Torrey Mitchell",3100,"NYI@Mon 07:30PM ET",2.821,"Mon"
"D","Toby Enstrom",3100,"Wpg@Ott 07:30PM ET",1.308,"Wpg"
"D","Nick Holden",3100,"Col@Ari 09:00PM ET",2.667,"Col"
"D","Calvin de Haan",3100,"NYI@Mon 07:30PM ET",2.692,"NYI"
"C","Sean Couturier",3100,"Phi@Cgy 09:00PM ET",1.500,"Phi"
"C","Zemgus Girgensons",3100,"TB@Buf 07:00PM ET",1.667,"Buf"
"D","Alec Martinez",3000,"Cls@LA 10:30PM ET",2.083,"LA"
"D","Marco Scandella",3000,"Nsh@Min 08:00PM ET",2.136,"Min"
"D","Justin Braun",3000,"Fla@SJ 10:30PM ET",1.958,"SJ"
"RW","Devante Smith-Pelly",3000,"NYI@Mon 07:30PM ET",1.429,"Mon"
"D","Radko Gudas",3000,"Phi@Cgy 09:00PM ET",1.700,"Phi"
"D","Kevan Miller",3000,"Bos@Was 07:00PM ET",2.045,"Bos"
"C","Adam Lowry",3000,"Wpg@Ott 07:30PM ET",1.769,"Wpg"
"C","Brian Flynn",3000,"NYI@Mon 07:30PM ET",1.607,"Mon"
"C","Scott Laughton",3000,"Phi@Cgy 09:00PM ET",2.458,"Phi"
"C","Alexander Wennberg",3000,"Cls@LA 10:30PM ET",1.643,"Cls"
"D","Willie Mitchell",2900,"Fla@SJ 10:30PM ET",1.708,"Fla"
"RW","Ryan White",2900,"Phi@Cgy 09:00PM ET",1.792,"Phi"
"LW","Matt Calvert",2900,"Cls@LA 10:30PM ET",1.231,"Cls"
"D","Brayden McNabb",2900,"Cls@LA 10:30PM ET",1.864,"LA"
"RW","Justin Fontaine",2900,"Nsh@Min 08:00PM ET",1.750,"Min"
"D","Zbynek Michalek",2800,"Col@Ari 09:00PM ET",1.955,"Ari"
"D","Paul Martin",2800,"Fla@SJ 10:30PM ET",1.182,"SJ"
"C","Chris Kelly",2800,"Bos@Was 07:00PM ET",1.591,"Bos"
"C","R.J. Umberger",2800,"Phi@Cgy 09:00PM ET",1.600,"Phi"
"C","Brooks Laich",2800,"Bos@Was 07:00PM ET",0.909,"Was"
"C","Brian Boyle",2800,"TB@Buf 07:00PM ET",1.750,"TB"
"D","Matthew Carle",2800,"TB@Buf 07:00PM ET",1.500,"TB"
"D","Marc Methot",2800,"Wpg@Ott 07:30PM ET",2.111,"Ott"
"LW","Blake Comeau",2800,"Col@Ari 09:00PM ET",1.333,"Col"
"LW","Marcus Foligno",2800,"TB@Buf 07:00PM ET",1.409,"Buf"
"RW","Alex Chiasson",2800,"Wpg@Ott 07:30PM ET",1.417,"Ott"
"C","Chris Tierney",2800,"Fla@SJ 10:30PM ET",1.667,"SJ"
"D","Colin Miller",2800,"Bos@Was 07:00PM ET",2.318,"Bos"
"RW","Dennis Everberg",2800,"Col@Ari 09:00PM ET",0.417,"Col"
"D","Nick Schultz",2700,"Phi@Cgy 09:00PM ET",1.458,"Phi"
"D","Braydon Coburn",2700,"TB@Buf 07:00PM ET",1.714,"TB"
"C","Brad Richardson",2700,"Col@Ari 09:00PM ET",1.273,"Ari"
"RW","Steve Downie",2700,"Col@Ari 09:00PM ET",1.318,"Ari"
"C","Paul Byron",2700,"NYI@Mon 07:30PM ET",1.786,"Mon"
"RW","Erik Condra",2700,"TB@Buf 07:00PM ET",1.536,"TB"
"D","Brian Strait",2700,"NYI@Mon 07:30PM ET",1.273,"NYI"
"D","Patrick Wiercioch",2700,"Wpg@Ott 07:30PM ET",1.417,"Ott"
"D","Cody Goloubef",2700,"Cls@LA 10:30PM ET",1.556,"Cls"
"D","Erik Gudbranson",2700,"Fla@SJ 10:30PM ET",1.833,"Fla"
"C","Alex Burmistrov",2700,"Wpg@Ott 07:30PM ET",1.731,"Wpg"
"C","Calle Jarnkrok",2700,"Nsh@Min 08:00PM ET",1.700,"Nsh"
"LW","Johan Larsson",2700,"TB@Buf 07:00PM ET",1.417,"Buf"
"D","Mattias Ekholm",2700,"Nsh@Min 08:00PM ET",1.682,"Nsh"
"LW","Nicolas Deslauriers",2700,"TB@Buf 07:00PM ET",1.750,"Buf"
"D","Joe Morrow",2700,"Bos@Was 07:00PM ET",1.375,"Bos"
"LW","Shane Prince",2700,"Wpg@Ott 07:30PM ET",1.222,"Ott"
"D","Klas Dahlbeck",2700,"Col@Ari 09:00PM ET",1.727,"Ari"
"D","Cody Ceci",2700,"Wpg@Ott 07:30PM ET",1.750,"Ott"
"C","Sam Reinhart",2700,"TB@Buf 07:00PM ET",1.750,"Buf"
"LW","Joonas Kemppainen",2700,"Bos@Was 07:00PM ET",0.955,"Bos"
"C","David Legwand",2600,"TB@Buf 07:00PM ET",1.000,"Buf"
"D","Barret Jackman",2600,"Nsh@Min 08:00PM ET",1.591,"Nsh"
"RW","Chris Neil",2600,"Wpg@Ott 07:30PM ET",1.167,"Ott"
"C","Gregory Campbell",2600,"Cls@LA 10:30PM ET",0.731,"Cls"
"RW","Steve Bernier",2600,"NYI@Mon 07:30PM ET",0.625,"NYI"
"RW","Chris Thorburn",2600,"Wpg@Ott 07:30PM ET",0.923,"Wpg"
"D","Deryk Engelland",2600,"Phi@Cgy 09:00PM ET",1.500,"Cgy"
"D","Josh Gorges",2600,"TB@Buf 07:00PM ET",1.917,"Buf"
"RW","Jack Skille",2600,"Col@Ari 09:00PM ET",1.583,"Col"
"D","Adam McQuaid",2600,"Bos@Was 07:00PM ET",1.318,"Bos"
"LW","Cody McLeod",2600,"Col@Ari 09:00PM ET",1.208,"Col"
"RW","Cal Clutterbuck",2600,"NYI@Mon 07:30PM ET",1.538,"NYI"
"C","Cody Hodgson",2600,"Nsh@Min 08:00PM ET",1.136,"Nsh"
"D","Jared Cowen",2600,"Wpg@Ott 07:30PM ET",1.583,"Ott"
"LW","Matt Martin",2600,"NYI@Mon 07:30PM ET",1.500,"NYI"
"C","Casey Cizikas",2600,"NYI@Mon 07:30PM ET",1.731,"NYI"
"C","Chris VandeVelde",2600,"Phi@Cgy 09:00PM ET",1.500,"Phi"
"RW","Gabriel Bourque",2600,"Nsh@Min 08:00PM ET",0.955,"Nsh"
"D","Kevin Connauton",2600,"Cls@LA 10:30PM ET",1.429,"Cls"
"D","Brandon Gormley",2600,"Col@Ari 09:00PM ET",0.786,"Col"
"C","Quinton Howden",2600,"Fla@SJ 10:30PM ET",1.375,"Fla"
"D","Alex Petrovic",2600,"Fla@SJ 10:30PM ET",1.375,"Fla"
"RW","Joonas Donskoi",2600,"Fla@SJ 10:30PM ET",1.333,"SJ"
"D","Brenden Dillon",2600,"Fla@SJ 10:30PM ET",1.292,"SJ"
"D","Dmitry Orlov",2600,"Bos@Was 07:00PM ET",1.045,"Was"
"D","Alexei Emelin",2600,"NYI@Mon 07:30PM ET",1.179,"Mon"
"D","Jonas Brodin",2600,"Nsh@Min 08:00PM ET",1.045,"Min"
"D","Nathan Beaulieu",2600,"NYI@Mon 07:30PM ET",1.607,"Mon"
"D","Connor Murphy",2600,"Col@Ari 09:00PM ET",1.400,"Ari"
"C","Vladislav Namestnikov",2600,"TB@Buf 07:00PM ET",1.607,"TB"
"RW","J.T. Brown",2600,"TB@Buf 07:00PM ET",1.269,"TB"
"D","Jake McCabe",2600,"TB@Buf 07:00PM ET",1.400,"Buf"
"D","Andrej Sustr",2600,"TB@Buf 07:00PM ET",0.750,"TB"
"D","Nate Schmidt",2600,"Bos@Was 07:00PM ET",1.357,"Was"
"C","Erik Haula",2600,"Nsh@Min 08:00PM ET",1.091,"Min"
"C","Josh Jooris",2600,"Phi@Cgy 09:00PM ET",1.409,"Cgy"
"C","Tyler Gaudet",2600,"Col@Ari 09:00PM ET",1.000,"Ari"
"D","Brad Stuart",2500,"Col@Ari 09:00PM ET",0.429,"Col"
"LW","Eric Nystrom",2500,"Nsh@Min 08:00PM ET",1.500,"Nsh"
"C","Boyd Gordon",2500,"Col@Ari 09:00PM ET",0.864,"Ari"
"D","Fedor Tyutin",2500,"Cls@LA 10:30PM ET",0.958,"Cls"
"D","Carlo Colaiacovo",2500,"TB@Buf 07:00PM ET",1.100,"Buf"
"LW","Shawn Thornton",2500,"Fla@SJ 10:30PM ET",0.400,"Fla"
"C","Paul Gaustad",2500,"Nsh@Min 08:00PM ET",1.091,"Nsh"
