"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"RW","Jake Virtanen",2600,"Phi@Van 10:00PM ET",1.438,"Van"
"RW","Tanner Kero",2600,"LA@Chi 08:30PM ET",2.500,"Chi"
"D","Michal Rozsival",2500,"LA@Chi 08:30PM ET",0,"Chi"
"LW","Bryan Bickell",2500,"LA@Chi 08:30PM ET",0.400,"Chi"
"D","Roman Polak",2500,"Dal@Tor 07:30PM ET",1.167,"Tor"
"D","Kyle Cumiskey",2500,"LA@Chi 08:30PM ET",0,"Chi"
"LW","Rich Clune",2500,"Dal@Tor 07:30PM ET",0.500,"Tor"
"RW","Viktor Tikhonov",2500,"LA@Chi 08:30PM ET",0.600,"Chi"
"LW","Andrew Desjardins",2500,"LA@Chi 08:30PM ET",0.727,"Chi"
"D","Jordie Benn",2500,"Dal@Tor 07:30PM ET",0.909,"Dal"
"D","David Rundblad",2500,"LA@Chi 08:30PM ET",0.643,"Chi"
"D","Matt Bartkowski",2500,"Phi@Van 10:00PM ET",1.050,"Van"
"D","Alex Biega",2500,"Phi@Van 10:00PM ET",0.000,"Van"
"C","Marcus Kruger",2500,"LA@Chi 08:30PM ET",0.773,"Chi"
"C","Jordan Nolan",2500,"LA@Chi 08:30PM ET",0.650,"LA"
"D","Patrik Nemeth",2500,"Dal@Tor 07:30PM ET",0.250,"Dal"
"D","Martin Marincin",2500,"Dal@Tor 07:30PM ET",0.813,"Tor"
"C","Jordan Weal",2500,"LA@Chi 08:30PM ET",0.000,"LA"
"C","Byron Froese",2500,"Dal@Tor 07:30PM ET",0.500,"Tor"
"LW","Sven Baertschi",2500,"Phi@Van 10:00PM ET",1.556,"Van"
"D","Jamie Oleksiak",2500,"Dal@Tor 07:30PM ET",0.833,"Dal"
"D","Scott Harrington",2500,"Dal@Tor 07:30PM ET",1.278,"Tor"
"C","Nick Shore",2500,"LA@Chi 08:30PM ET",0.850,"LA"
"D","Jyrki Jokipakka",2500,"Dal@Tor 07:30PM ET",0.955,"Dal"
"D","Brandon Manning",2500,"Phi@Van 10:00PM ET",1.000,"Phi"
"C","Radek Faksa",2500,"Dal@Tor 07:30PM ET",1.143,"Dal"
"C","Brendan Gaunce",2500,"Phi@Van 10:00PM ET",2.000,"Van"
"RW","Ryan Hartman",2500,"LA@Chi 08:30PM ET",1.500,"Chi"
"D","Evgeny Medvedev",2500,"Phi@Van 10:00PM ET",1.300,"Phi"
"C","Casey Bailey",2500,"Dal@Tor 07:30PM ET",0.000,"Tor"
