"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"LW","Johnny Gaudreau",6100,"Pit@Cgy 10:00PM ET",3.286,"Cgy"
"G","Antoine Bibeau",6100,"Tor@Was 07:00PM ET",0,"Tor"
"LW","Patrick Marleau",6000,"Anh@SJ 10:30PM ET",3.385,"SJ"
"G","Jason LaBarbera",6000,"Phi@Wpg 07:00PM ET",0,"Phi"
"C","Patrice Bergeron",6000,"Bos@Mon 07:00PM ET",3.958,"Bos"
"D","Mark Giordano",6000,"Pit@Cgy 10:00PM ET",3.536,"Cgy"
"D","P.K. Subban",6000,"Bos@Mon 07:00PM ET",3.167,"Mon"
"G","Anders Lindback",6000,"NYR@Ari 09:00PM ET",3.533,"Ari"
"D","Dustin Byfuglien",5900,"Phi@Wpg 07:00PM ET",3.607,"Wpg"
"RW","T.J. Oshie",5900,"Tor@Was 07:00PM ET",3.708,"Was"
"RW","Patric Hornqvist",5900,"Pit@Cgy 10:00PM ET",2.269,"Pit"
"C","David Krejci",5800,"Bos@Mon 07:00PM ET",4.875,"Bos"
"RW","Mark Stone",5800,"Ott@Car 07:00PM ET",3.727,"Ott"
"D","Kris Letang",5700,"Pit@Cgy 10:00PM ET",3.231,"Pit"
"C","Tyler Johnson",5700,"TB@Min 08:00PM ET",2.500,"TB"
"C","Eric Staal",5600,"Ott@Car 07:00PM ET",2.923,"Car"
"LW","Andrew Ladd",5600,"Phi@Wpg 07:00PM ET",3.214,"Wpg"
"C","Evgeny Kuznetsov",5600,"Tor@Was 07:00PM ET",4.042,"Was"
"D","Justin Faulk",5600,"Ott@Car 07:00PM ET",3.769,"Car"
"RW","Brendan Gallagher",5600,"Bos@Mon 07:00PM ET",3.767,"Mon"
"D","Torey Krug",5600,"Bos@Mon 07:00PM ET",3.667,"Bos"
"LW","Filip Forsberg",5600,"StL@Nsh 08:00PM ET",2.950,"Nsh"
"D","Ryan Suter",5500,"TB@Min 08:00PM ET",4.083,"Min"
"D","Shea Weber",5500,"StL@Nsh 08:00PM ET",3.542,"Nsh"
"RW","Nikita Kucherov",5500,"TB@Min 08:00PM ET",2.900,"TB"
"RW","Jason Pominville",5400,"TB@Min 08:00PM ET",2.042,"Min"
"RW","Chris Stewart",5400,"Anh@SJ 10:30PM ET",1.554,"Anh"
"RW","Wayne Simmonds",5400,"Phi@Wpg 07:00PM ET",2.231,"Phi"
"C","Sean Monahan",5400,"Pit@Cgy 10:00PM ET",2.214,"Cgy"
"C","Bryan Little",5300,"Phi@Wpg 07:00PM ET",3.679,"Wpg"
"C","Derek Stepan",5300,"NYR@Ari 09:00PM ET",2.669,"NYR"
"D","Sami Vatanen",5300,"Anh@SJ 10:30PM ET",2.538,"Anh"
"LW","Max Domi",5300,"NYR@Ari 09:00PM ET",3.542,"Ari"
"RW","Bobby Ryan",5200,"Ott@Car 07:00PM ET",3.523,"Ott"
"RW","Ryan Callahan",5200,"TB@Min 08:00PM ET",2.300,"TB"
"D","Victor Hedman",5200,"TB@Min 08:00PM ET",2.967,"TB"
"RW","Mats Zuccarello",5200,"NYR@Ari 09:00PM ET",3.731,"NYR"
"C","Joe Thornton",5100,"Anh@SJ 10:30PM ET",2.808,"SJ"
"C","Derick Brassard",5100,"NYR@Ari 09:00PM ET",2.808,"NYR"
"D","Oliver Ekman-Larsson",5100,"NYR@Ari 09:00PM ET",3.292,"Ari"
"D","Andrei Markov",5000,"Bos@Mon 07:00PM ET",3.400,"Mon"
"RW","Loui Eriksson",5000,"Bos@Mon 07:00PM ET",3.375,"Bos"
"D","Keith Yandle",5000,"NYR@Ari 09:00PM ET",2.385,"NYR"
"LW","Brad Marchand",5000,"Bos@Mon 07:00PM ET",3.909,"Bos"
"D","Alex Pietrangelo",5000,"StL@Nsh 08:00PM ET",2.731,"StL"
"C","Nazem Kadri",5000,"Tor@Was 07:00PM ET",3.269,"Tor"
"RW","Jiri Hudler",4900,"Pit@Cgy 10:00PM ET",2.929,"Cgy"
"C","Ryan Kesler",4900,"Anh@SJ 10:30PM ET",1.885,"Anh"
"LW","Thomas Vanek",4900,"TB@Min 08:00PM ET",3.083,"Min"
"LW","Chris Kreider",4900,"NYR@Ari 09:00PM ET",2.269,"NYR"
"LW","Mike Hoffman",4900,"Ott@Car 07:00PM ET",4.189,"Ott"
"D","Zdeno Chara",4800,"Bos@Mon 07:00PM ET",3.500,"Bos"
"D","Mark Streit",4800,"Phi@Wpg 07:00PM ET",3.308,"Phi"
"C","David Backes",4800,"StL@Nsh 08:00PM ET",2.423,"StL"
"RW","Michael Frolik",4800,"Pit@Cgy 10:00PM ET",3.714,"Cgy"
"C","Mark Scheifele",4800,"Phi@Wpg 07:00PM ET",3.250,"Wpg"
"RW","Nikolaj Ehlers",4800,"Phi@Wpg 07:00PM ET",3.607,"Wpg"
"LW","Pascal Dupuis",4700,"Pit@Cgy 10:00PM ET",1.750,"Pit"
"LW","Chris Kunitz",4700,"Pit@Cgy 10:00PM ET",1.615,"Pit"
"D","Brooks Orpik",4600,"Tor@Was 07:00PM ET",1.917,"Was"
"D","Dennis Wideman",4600,"Pit@Cgy 10:00PM ET",2.107,"Cgy"
"RW","Jimmy Hayes",4600,"Bos@Mon 07:00PM ET",3.542,"Bos"
"RW","Craig Smith",4600,"StL@Nsh 08:00PM ET",2.125,"Nsh"
"LW","Tomas Hertl",4600,"Anh@SJ 10:30PM ET",2.923,"SJ"
"RW","Justin Williams",4500,"Tor@Was 07:00PM ET",3.458,"Was"
"C","Mikko Koivu",4500,"TB@Min 08:00PM ET",3.417,"Min"
"RW","Joel Ward",4500,"Anh@SJ 10:30PM ET",3.577,"SJ"
"C","Marcus Johansson",4500,"Tor@Was 07:00PM ET",2.458,"Was"
"C","Mika Zibanejad",4500,"Ott@Car 07:00PM ET",3.031,"Ott"
"D","Dougie Hamilton",4500,"Pit@Cgy 10:00PM ET",2.107,"Cgy"
"LW","Ondrej Palat",4500,"TB@Min 08:00PM ET",2.367,"TB"
"C","Alex Galchenyuk",4500,"Bos@Mon 07:00PM ET",2.333,"Mon"
"D","Hampus Lindholm",4500,"Anh@SJ 10:30PM ET",2.846,"Anh"
"C","Mike Fisher",4400,"StL@Nsh 08:00PM ET",1.917,"Nsh"
"D","Dion Phaneuf",4400,"Tor@Was 07:00PM ET",3.346,"Tor"
"D","Kris Russell",4400,"Pit@Cgy 10:00PM ET",2.571,"Cgy"
"D","Ryan McDonagh",4400,"NYR@Ari 09:00PM ET",2.038,"NYR"
"LW","Jeff Skinner",4400,"Ott@Car 07:00PM ET",1.923,"Car"
"RW","Jakob Silfverberg",4400,"Anh@SJ 10:30PM ET",1.800,"Anh"
"C","Victor Rask",4400,"Ott@Car 07:00PM ET",2.923,"Car"
"D","Matt Niskanen",4300,"Tor@Was 07:00PM ET",2.458,"Was"
"RW","Kris Versteeg",4300,"Ott@Car 07:00PM ET",2.923,"Car"
"RW","Troy Brouwer",4300,"StL@Nsh 08:00PM ET",2.654,"StL"
"D","Anton Stralman",4300,"TB@Min 08:00PM ET",1.967,"TB"
"LW","David Perron",4300,"Pit@Cgy 10:00PM ET",1.923,"Pit"
"D","Jason Garrison",4300,"TB@Min 08:00PM ET",2.367,"TB"
"D","T.J. Brodie",4200,"Pit@Cgy 10:00PM ET",2.600,"Cgy"
"C","Mikael Granlund",4200,"TB@Min 08:00PM ET",2.125,"Min"
"LW","Jason Zucker",4200,"TB@Min 08:00PM ET",3.875,"Min"
"D","Morgan Rielly",4200,"Tor@Was 07:00PM ET",3.385,"Tor"
"LW","Jonathan Drouin",4200,"TB@Min 08:00PM ET",1.385,"TB"
"RW","David Pastrnak",4200,"Bos@Mon 07:00PM ET",2.450,"Bos"
"RW","Drew Stafford",4100,"Phi@Wpg 07:00PM ET",2.571,"Wpg"
"C","Martin Hanzal",4100,"NYR@Ari 09:00PM ET",3.300,"Ari"
"C","Tyler Bozak",4100,"Tor@Was 07:00PM ET",2.111,"Tor"
"C","Brayden Schenn",4100,"Phi@Wpg 07:00PM ET",2.417,"Phi"
"RW","Kevin Hayes",4100,"NYR@Ari 09:00PM ET",2.885,"NYR"
"RW","Tobias Rieder",4100,"NYR@Ari 09:00PM ET",3.125,"Ari"
"D","Seth Jones",4100,"StL@Nsh 08:00PM ET",2.417,"Nsh"
"D","Marc-Edouard Vlasic",4000,"Anh@SJ 10:30PM ET",2.769,"SJ"
"C","David Desharnais",4000,"Bos@Mon 07:00PM ET",2.933,"Mon"
"LW","Mikkel Boedker",4000,"NYR@Ari 09:00PM ET",3.208,"Ari"
"C","Jori Lehtera",4000,"StL@Nsh 08:00PM ET",2.308,"StL"
"C","Ryan Spooner",4000,"Bos@Mon 07:00PM ET",2.083,"Bos"
"D","Jacob Trouba",4000,"Phi@Wpg 07:00PM ET",1.964,"Wpg"
"LW","Anthony Duclair",4000,"NYR@Ari 09:00PM ET",2.417,"Ari"
"LW","Joffrey Lupul",3900,"Tor@Was 07:00PM ET",2.769,"Tor"
"LW","Tomas Fleischmann",3900,"Bos@Mon 07:00PM ET",2.667,"Mon"
"RW","Eric Fehr",3900,"Pit@Cgy 10:00PM ET",4.167,"Pit"
"C","Andrew Cogliano",3900,"Anh@SJ 10:30PM ET",1.423,"Anh"
"C","Jordan Staal",3900,"Ott@Car 07:00PM ET",1.885,"Car"
"D","Karl Alzner",3900,"Tor@Was 07:00PM ET",2.250,"Was"
"D","Tyler Myers",3900,"Phi@Wpg 07:00PM ET",2.000,"Wpg"
"RW","Tommy Wingels",3900,"Anh@SJ 10:30PM ET",2.500,"SJ"
"D","Cam Fowler",3900,"Anh@SJ 10:30PM ET",2.346,"Anh"
"LW","Alex Killorn",3900,"TB@Min 08:00PM ET",1.667,"TB"
"D","Colton Parayko",3900,"StL@Nsh 08:00PM ET",4.000,"StL"
"C","Mike Ribeiro",3800,"StL@Nsh 08:00PM ET",1.708,"Nsh"
"D","Kevin Bieksa",3800,"Anh@SJ 10:30PM ET",1.846,"Anh"
"C","Sam Gagner",3800,"Phi@Wpg 07:00PM ET",1.767,"Phi"
"C","Mathieu Perreault",3800,"Phi@Wpg 07:00PM ET",2.107,"Wpg"
"LW","Matt Beleskey",3800,"Bos@Mon 07:00PM ET",2.000,"Bos"
"D","Michael Del Zotto",3800,"Phi@Wpg 07:00PM ET",1.731,"Phi"
"D","Jared Spurgeon",3800,"TB@Min 08:00PM ET",2.958,"Min"
"LW","Carl Hagelin",3800,"Anh@SJ 10:30PM ET",1.500,"Anh"
"LW","Milan Michalek",3700,"Ott@Car 07:00PM ET",2.308,"Ott"
"LW","Patrick Maroon",3700,"Anh@SJ 10:30PM ET",1.000,"Anh"
"RW","Nino Niederreiter",3700,"TB@Min 08:00PM ET",2.333,"Min"
"LW","Michael Raffl",3700,"Phi@Wpg 07:00PM ET",1.731,"Phi"
"RW","Shane Doan",3600,"NYR@Ari 09:00PM ET",2.167,"Ari"
"LW","Colin Wilson",3600,"StL@Nsh 08:00PM ET",2.292,"Nsh"
"D","Ryan Ellis",3600,"StL@Nsh 08:00PM ET",2.500,"Nsh"
"C","Nick Bonino",3600,"Pit@Cgy 10:00PM ET",1.808,"Pit"
"C","Charlie Coyle",3600,"TB@Min 08:00PM ET",2.417,"Min"
"C","Elias Lindholm",3600,"Ott@Car 07:00PM ET",1.269,"Car"
"C","Sam Bennett",3600,"Pit@Cgy 10:00PM ET",1.962,"Cgy"
"C","Mikael Backlund",3500,"Pit@Cgy 10:00PM ET",1.893,"Cgy"
"RW","Dale Weise",3500,"Bos@Mon 07:00PM ET",3.633,"Mon"
"D","Michael Stone",3500,"NYR@Ari 09:00PM ET",2.542,"Ari"
"D","Jeff Petry",3500,"Bos@Mon 07:00PM ET",2.633,"Mon"
"RW","Matt Read",3500,"Phi@Wpg 07:00PM ET",1.846,"Phi"
"D","Matt Dumba",3500,"TB@Min 08:00PM ET",2.542,"Min"
"D","Olli Maatta",3500,"Pit@Cgy 10:00PM ET",1.654,"Pit"
"C","Shawn Horcoff",3400,"Anh@SJ 10:30PM ET",1.375,"Anh"
"C","Antoine Vermette",3400,"NYR@Ari 09:00PM ET",1.333,"Ari"
"RW","Brad Boyes",3400,"Tor@Was 07:00PM ET",1.692,"Tor"
"RW","Michael Grabner",3400,"Tor@Was 07:00PM ET",1.083,"Tor"
"LW","Nathan Gerbe",3400,"Ott@Car 07:00PM ET",1.462,"Car"
"C","Joe Colborne",3400,"Pit@Cgy 10:00PM ET",2.244,"Cgy"
"C","Leo Komarov",3400,"Tor@Was 07:00PM ET",2.269,"Tor"
"RW","Tom Wilson",3400,"Tor@Was 07:00PM ET",1.375,"Was"
"LW","Andre Burakovsky",3400,"Tor@Was 07:00PM ET",1.917,"Was"
"LW","Jason Chimera",3300,"Tor@Was 07:00PM ET",2.167,"Was"
"RW","Pierre-Alexandre Parenteau",3300,"Tor@Was 07:00PM ET",1.531,"Tor"
"C","Valtteri Filppula",3300,"TB@Min 08:00PM ET",1.467,"TB"
"D","Clayton Stoner",3300,"Anh@SJ 10:30PM ET",1.250,"Anh"
"C","Lars Eller",3300,"Bos@Mon 07:00PM ET",2.167,"Mon"
"RW","Brett Connolly",3300,"Bos@Mon 07:00PM ET",2.591,"Bos"
"C","Oscar Lindberg",3300,"NYR@Ari 09:00PM ET",3.269,"NYR"
"C","J.T. Miller",3300,"NYR@Ari 09:00PM ET",2.000,"NYR"
"LW","Matt Nieto",3300,"Anh@SJ 10:30PM ET",1.923,"SJ"
"D","Kevin Klein",3200,"NYR@Ari 09:00PM ET",2.385,"NYR"
"RW","David Jones",3200,"Pit@Cgy 10:00PM ET",1.714,"Cgy"
"D","Toby Enstrom",3200,"Phi@Wpg 07:00PM ET",1.429,"Wpg"
"C","Jay Beagle",3200,"Tor@Was 07:00PM ET",1.458,"Was"
"C","Jean-Gabriel Pageau",3200,"Ott@Car 07:00PM ET",2.577,"Ott"
"C","Vincent Lecavalier",3100,"Phi@Wpg 07:00PM ET",0.563,"Phi"
"D","Jay Bouwmeester",3100,"StL@Nsh 08:00PM ET",2.269,"StL"
"RW","Alexander Semin",3100,"Bos@Mon 07:00PM ET",1.292,"Mon"
"D","Marc Staal",3100,"NYR@Ari 09:00PM ET",1.962,"NYR"
"LW","Daniel Winnik",3100,"Tor@Was 07:00PM ET",2.192,"Tor"
"C","Shawn Matthias",3100,"Tor@Was 07:00PM ET",1.458,"Tor"
"LW","Mason Raymond",3100,"Pit@Cgy 10:00PM ET",1.292,"Cgy"
"RW","Torrey Mitchell",3100,"Bos@Mon 07:00PM ET",2.700,"Mon"
"D","Ian Cole",3100,"Pit@Cgy 10:00PM ET",2.038,"Pit"
"D","Marco Scandella",3100,"TB@Min 08:00PM ET",2.500,"Min"
"D","Noah Hanifin",3100,"Ott@Car 07:00PM ET",1.333,"Car"
"C","Matt Cullen",3000,"Pit@Cgy 10:00PM ET",1.654,"Pit"
"D","Dan Boyle",3000,"NYR@Ari 09:00PM ET",1.045,"NYR"
"D","Justin Braun",3000,"Anh@SJ 10:30PM ET",1.846,"SJ"
"RW","Devante Smith-Pelly",3000,"Bos@Mon 07:00PM ET",1.467,"Mon"
"D","Radko Gudas",3000,"Phi@Wpg 07:00PM ET",1.682,"Phi"
"D","Kevan Miller",3000,"Bos@Mon 07:00PM ET",2.042,"Bos"
"C","Sean Couturier",3000,"Phi@Wpg 07:00PM ET",1.333,"Phi"
"C","Rickard Rakell",3000,"Anh@SJ 10:30PM ET",1.875,"Anh"
"C","Brian Flynn",3000,"Bos@Mon 07:00PM ET",1.567,"Mon"
"D","Brian Dumoulin",3000,"Pit@Cgy 10:00PM ET",1.615,"Pit"
"C","Scott Laughton",3000,"Phi@Wpg 07:00PM ET",2.385,"Phi"
"C","Brooks Laich",2900,"Tor@Was 07:00PM ET",1.125,"Was"
"D","John-Michael Liles",2900,"Ott@Car 07:00PM ET",1.500,"Car"
"D","Dan Girardi",2900,"NYR@Ari 09:00PM ET",1.577,"NYR"
"RW","Ryan White",2900,"Phi@Wpg 07:00PM ET",1.731,"Phi"
"D","Jake Gardiner",2900,"Tor@Was 07:00PM ET",1.200,"Tor"
"D","Ryan Murphy",2900,"Ott@Car 07:00PM ET",1.731,"Car"
"RW","Dmitrij Jaskin",2900,"StL@Nsh 08:00PM ET",1.154,"StL"
"C","Adam Lowry",2900,"Phi@Wpg 07:00PM ET",1.679,"Wpg"
"C","Chris Tierney",2900,"Anh@SJ 10:30PM ET",1.885,"SJ"
"D","Colin Miller",2900,"Bos@Mon 07:00PM ET",2.375,"Bos"
"D","Zbynek Michalek",2800,"NYR@Ari 09:00PM ET",1.917,"Ari"
"D","Braydon Coburn",2800,"TB@Min 08:00PM ET",1.767,"TB"
"C","Brian Boyle",2800,"TB@Min 08:00PM ET",1.731,"TB"
"D","Marc Methot",2800,"Ott@Car 07:00PM ET",2.050,"Ott"
"D","Ben Lovejoy",2800,"Pit@Cgy 10:00PM ET",1.923,"Pit"
"LW","Viktor Stalberg",2800,"NYR@Ari 09:00PM ET",1.667,"NYR"
"C","Peter Holland",2800,"Tor@Was 07:00PM ET",1.200,"Tor"
"D","Josh Manson",2800,"Anh@SJ 10:30PM ET",2.100,"Anh"
"RW","Alex Chiasson",2800,"Ott@Car 07:00PM ET",1.385,"Ott"
"D","Cody Ceci",2800,"Ott@Car 07:00PM ET",1.962,"Ott"
"D","Nick Schultz",2700,"Phi@Wpg 07:00PM ET",1.385,"Phi"
"D","Ron Hainsey",2700,"Ott@Car 07:00PM ET",2.231,"Car"
"D","Paul Martin",2700,"Anh@SJ 10:30PM ET",1.083,"SJ"
"D","Rob Scuderi",2700,"Pit@Cgy 10:00PM ET",1.654,"Pit"
"C","R.J. Umberger",2700,"Phi@Wpg 07:00PM ET",1.500,"Phi"
"D","Matthew Carle",2700,"TB@Min 08:00PM ET",1.393,"TB"
"C","Kyle Brodziak",2700,"StL@Nsh 08:00PM ET",1.115,"StL"
"D","Nicklas Grossmann",2700,"NYR@Ari 09:00PM ET",1.333,"Ari"
"C","Riley Nash",2700,"Ott@Car 07:00PM ET",1.500,"Car"
"C","Mike Santorelli",2700,"Anh@SJ 10:30PM ET",1.375,"Anh"
"C","Cody Hodgson",2700,"StL@Nsh 08:00PM ET",1.417,"Nsh"
"D","Carl Gunnarsson",2700,"StL@Nsh 08:00PM ET",1.962,"StL"
"RW","Erik Condra",2700,"TB@Min 08:00PM ET",1.500,"TB"
"D","Patrick Wiercioch",2700,"Ott@Car 07:00PM ET",1.385,"Ott"
"C","Alex Burmistrov",2700,"Phi@Wpg 07:00PM ET",1.607,"Wpg"
"RW","Emerson Etem",2700,"NYR@Ari 09:00PM ET",0.438,"NYR"
"RW","Joonas Donskoi",2700,"Anh@SJ 10:30PM ET",1.700,"SJ"
"RW","Jesper Fast",2700,"NYR@Ari 09:00PM ET",1.727,"NYR"
"D","Dmitry Orlov",2700,"Tor@Was 07:00PM ET",1.167,"Was"
"D","Mattias Ekholm",2700,"StL@Nsh 08:00PM ET",1.667,"Nsh"
"D","Nathan Beaulieu",2700,"Bos@Mon 07:00PM ET",1.667,"Mon"
"D","Connor Murphy",2700,"NYR@Ari 09:00PM ET",1.864,"Ari"
"C","Vladislav Namestnikov",2700,"TB@Min 08:00PM ET",1.733,"TB"
"LW","Shane Prince",2700,"Ott@Car 07:00PM ET",1.250,"Ott"
"D","Andrej Sustr",2700,"TB@Min 08:00PM ET",0.923,"TB"
"C","Josh Jooris",2700,"Pit@Cgy 10:00PM ET",1.792,"Cgy"
"C","Robby Fabbri",2700,"StL@Nsh 08:00PM ET",2.143,"StL"
"D","Barret Jackman",2600,"StL@Nsh 08:00PM ET",1.542,"Nsh"
"RW","Chris Neil",2600,"Ott@Car 07:00PM ET",1.077,"Ott"
"C","Jarret Stoll",2600,"NYR@Ari 09:00PM ET",1.542,"NYR"
"RW","Scottie Upshall",2600,"StL@Nsh 08:00PM ET",1.700,"StL"
"D","Deryk Engelland",2600,"Pit@Cgy 10:00PM ET",1.500,"Cgy"
"C","Brad Richardson",2600,"NYR@Ari 09:00PM ET",1.208,"Ari"
"RW","Steve Downie",2600,"NYR@Ari 09:00PM ET",1.208,"Ari"
"D","Adam McQuaid",2600,"Bos@Mon 07:00PM ET",1.333,"Bos"
"D","Roman Polak",2600,"Tor@Was 07:00PM ET",1.417,"Tor"
"D","Matt Hunwick",2600,"Tor@Was 07:00PM ET",1.462,"Tor"
"C","Paul Byron",2600,"Bos@Mon 07:00PM ET",1.563,"Mon"
"D","Jared Cowen",2600,"Ott@Car 07:00PM ET",1.500,"Ott"
"C","Chris VandeVelde",2600,"Phi@Wpg 07:00PM ET",1.462,"Phi"
"RW","Gabriel Bourque",2600,"StL@Nsh 08:00PM ET",1.000,"Nsh"
"D","Korbinian Holzer",2600,"Anh@SJ 10:30PM ET",1.000,"Anh"
"D","Ben Chiarot",2600,"Phi@Wpg 07:00PM ET",1.038,"Wpg"
"RW","Beau Bennett",2600,"Pit@Cgy 10:00PM ET",1.944,"Pit"
"C","Calle Jarnkrok",2600,"StL@Nsh 08:00PM ET",1.545,"Nsh"
"C","Chris Wagner",2600,"Anh@SJ 10:30PM ET",1.143,"Anh"
"D","Brenden Dillon",2600,"Anh@SJ 10:30PM ET",1.308,"SJ"
"C","Byron Froese",2600,"Tor@Was 07:00PM ET",1.071,"Tor"
"D","Alexei Emelin",2600,"Bos@Mon 07:00PM ET",1.167,"Mon"
"D","Jonas Brodin",2600,"TB@Min 08:00PM ET",1.042,"Min"
"D","Joe Morrow",2600,"Bos@Mon 07:00PM ET",1.278,"Bos"
"D","Klas Dahlbeck",2600,"NYR@Ari 09:00PM ET",1.625,"Ari"
"LW","Jordan Martinook",2600,"NYR@Ari 09:00PM ET",1.727,"Ari"
"D","Nate Schmidt",2600,"Tor@Was 07:00PM ET",1.375,"Was"
"C","Erik Haula",2600,"TB@Min 08:00PM ET",1.125,"Min"
"D","Brett Pesce",2600,"Ott@Car 07:00PM ET",1.250,"Car"
"LW","Joonas Kemppainen",2600,"Bos@Mon 07:00PM ET",0.875,"Bos"
"C","Scott Gomez",2500,"StL@Nsh 08:00PM ET",1.333,"StL"
"LW","Eric Nystrom",2500,"StL@Nsh 08:00PM ET",1.500,"Nsh"
"C","Boyd Gordon",2500,"NYR@Ari 09:00PM ET",0.917,"Ari"
"C","Steve Ott",2500,"StL@Nsh 08:00PM ET",1.000,"StL"
"C","Paul Gaustad",2500,"StL@Nsh 08:00PM ET",1.125,"Nsh"
"C","Jay McClement",2500,"Ott@Car 07:00PM ET",0.923,"Car"
"C","Dominic Moore",2500,"NYR@Ari 09:00PM ET",1.269,"NYR"
