"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"D","Brian Strait",2500,"Buf@NYI 07:30PM ET",0.778,"NYI"
"LW","Matt Martin",2500,"Buf@NYI 07:30PM ET",1.318,"NYI"
"C","Casey Cizikas",2500,"Buf@NYI 07:30PM ET",1.591,"NYI"
"D","Korbinian Holzer",2500,"Nsh@Anh 08:00PM ET",0.700,"Anh"
"D","Ben Chiarot",2500,"Wpg@Mon 07:00PM ET",0.950,"Wpg"
"LW","Austin Watson",2500,"Nsh@Anh 08:00PM ET",1.313,"Nsh"
"D","Jarred Tinordi",2500,"Wpg@Mon 07:00PM ET",0.000,"Mon"
"D","Mark Pysyk",2500,"Buf@NYI 07:30PM ET",0.909,"Buf"
"LW","Taylor Beck",2500,"Buf@NYI 07:30PM ET",0,"NYI"
"RW","Miikka Salomaki",2500,"Nsh@Anh 08:00PM ET",0.000,"Nsh"
"D","Greg Pateryn",2500,"Wpg@Mon 07:00PM ET",0.000,"Mon"
"C","Tim Schaller",2500,"Buf@NYI 07:30PM ET",1.167,"Buf"
"LW","Nic Petan",2500,"Wpg@Mon 07:00PM ET",0.500,"Wpg"
"C","Andrew Copp",2500,"Wpg@Mon 07:00PM ET",1.000,"Wpg"
