"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"D","Kevin Klein",3200,"NYR@Col 09:00PM ET",2.333,"NYR"
"D","Adam Larsson",3200,"Chi@NJ 07:00PM ET",1.958,"NJ"
"D","Ryan Murray",3200,"Cls@Anh 10:00PM ET",2.393,"Cls"
"D","Marc Staal",3100,"NYR@Col 09:00PM ET",2.042,"NYR"
"LW","Daniel Winnik",3100,"Det@Tor 07:00PM ET",2.375,"Tor"
"D","Andrej Sekera",3100,"Pit@Edm 09:00PM ET",2.269,"Edm"
"C","Shawn Matthias",3100,"Det@Tor 07:00PM ET",1.591,"Tor"
"D","Ian Cole",3100,"Pit@Edm 09:00PM ET",1.958,"Pit"
"D","Nick Holden",3100,"NYR@Col 09:00PM ET",2.538,"Col"
"LW","Teemu Pulkkinen",3100,"Det@Tor 07:00PM ET",2.500,"Det"
"D","Viktor Svedberg",3100,"Chi@NJ 07:00PM ET",2.042,"Chi"
"D","Noah Hanifin",3100,"Dal@Car 07:00PM ET",1.409,"Car"
"C","Matt Cullen",3000,"Pit@Edm 09:00PM ET",1.625,"Pit"
"D","Dan Boyle",3000,"NYR@Col 09:00PM ET",1.045,"NYR"
"C","Vernon Fiddler",3000,"Dal@Car 07:00PM ET",1.962,"Dal"
"D","Andy Greene",3000,"Chi@NJ 07:00PM ET",1.958,"NJ"
"C","Colton Sceviour",3000,"Dal@Car 07:00PM ET",1.375,"Dal"
"RW","Ryan Garbutt",3000,"Chi@NJ 07:00PM ET",1.625,"Chi"
"C","Rickard Rakell",3000,"Cls@Anh 10:00PM ET",1.875,"Anh"
"RW","Andrew Shaw",3000,"Chi@NJ 07:00PM ET",1.269,"Chi"
"D","Brian Dumoulin",3000,"Pit@Edm 09:00PM ET",1.542,"Pit"
"D","Darnell Nurse",3000,"Pit@Edm 09:00PM ET",2.500,"Edm"
"C","Alexander Wennberg",3000,"Cls@Anh 10:00PM ET",1.500,"Cls"
"C","Mattias Janmark",3000,"Dal@Car 07:00PM ET",2.077,"Dal"
"D","Trevor van Riemsdyk",3000,"Chi@NJ 07:00PM ET",1.808,"Chi"
"D","John-Michael Liles",2900,"Dal@Car 07:00PM ET",1.542,"Car"
"D","Dan Girardi",2900,"NYR@Col 09:00PM ET",1.708,"NYR"
"D","Johnny Oduya",2900,"Dal@Car 07:00PM ET",1.885,"Dal"
"D","Niklas Hjalmarsson",2900,"Chi@NJ 07:00PM ET",1.846,"Chi"
"D","Jake Gardiner",2900,"Det@Tor 07:00PM ET",1.333,"Tor"
"LW","Matt Calvert",2900,"Cls@Anh 10:00PM ET",1.143,"Cls"
"D","Ryan Murphy",2900,"Dal@Car 07:00PM ET",1.833,"Car"
"D","Damon Severson",2900,"Chi@NJ 07:00PM ET",1.773,"NJ"
"D","Danny DeKeyser",2900,"Det@Tor 07:00PM ET",1.875,"Det"
"LW","Blake Comeau",2800,"NYR@Col 09:00PM ET",1.308,"Col"
"RW","Jiri Tlusty",2800,"Chi@NJ 07:00PM ET",1.450,"NJ"
"D","Ben Lovejoy",2800,"Pit@Edm 09:00PM ET",2.000,"Pit"
"LW","Viktor Stalberg",2800,"NYR@Col 09:00PM ET",1.773,"NYR"
"C","Peter Holland",2800,"Det@Tor 07:00PM ET",1.200,"Tor"
"LW","Antoine Roussel",2800,"Dal@Car 07:00PM ET",1.808,"Dal"
"C","Leon Draisaitl",2800,"Pit@Edm 09:00PM ET",7.500,"Edm"
"RW","Dennis Everberg",2800,"NYR@Col 09:00PM ET",0.643,"Col"
"D","Ron Hainsey",2700,"Dal@Car 07:00PM ET",2.083,"Car"
"RW","Jordin Tootoo",2700,"Chi@NJ 07:00PM ET",1.667,"NJ"
"D","Rob Scuderi",2700,"Pit@Edm 09:00PM ET",1.667,"Pit"
"D","Jakub Kindl",2700,"Det@Tor 07:00PM ET",1.591,"Det"
"D","Jonathan Ericsson",2700,"Det@Tor 07:00PM ET",1.375,"Det"
"C","Riley Nash",2700,"Dal@Car 07:00PM ET",1.500,"Car"
"C","Mike Santorelli",2700,"Cls@Anh 10:00PM ET",1.409,"Anh"
"LW","Matt Hendricks",2700,"Pit@Edm 09:00PM ET",2.500,"Edm"
"D","David Schlemko",2700,"Chi@NJ 07:00PM ET",1.292,"NJ"
"D","Eric Gryba",2700,"Pit@Edm 09:00PM ET",1.692,"Edm"
"D","Cody Goloubef",2700,"Cls@Anh 10:00PM ET",1.556,"Cls"
"D","Eric Gelinas",2700,"Chi@NJ 07:00PM ET",1.300,"NJ"
"RW","Emerson Etem",2700,"NYR@Col 09:00PM ET",0.500,"NYR"
"RW","Jesper Fast",2700,"NYR@Col 09:00PM ET",1.900,"NYR"
"C","Jarret Stoll",2600,"NYR@Col 09:00PM ET",1.591,"NYR"
"C","Gregory Campbell",2600,"Cls@Anh 10:00PM ET",0.929,"Cls"
"RW","Jack Skille",2600,"NYR@Col 09:00PM ET",1.538,"Col"
"D","Roman Polak",2600,"Det@Tor 07:00PM ET",1.409,"Tor"
"LW","Cody McLeod",2600,"NYR@Col 09:00PM ET",1.385,"Col"
"D","Brendan Smith",2600,"Det@Tor 07:00PM ET",1.500,"Det"
"D","Matt Hunwick",2600,"Det@Tor 07:00PM ET",1.542,"Tor"
"D","Jordie Benn",2600,"Dal@Car 07:00PM ET",1.231,"Dal"
"C","Jacob Josefson",2600,"Chi@NJ 07:00PM ET",1.658,"NJ"
"D","John Moore",2600,"Chi@NJ 07:00PM ET",1.500,"NJ"
"D","Kevin Connauton",2600,"Cls@Anh 10:00PM ET",1.500,"Cls"
"D","Korbinian Holzer",2600,"Cls@Anh 10:00PM ET",1.000,"Anh"
"C","Landon Ferraro",2600,"Det@Tor 07:00PM ET",0.944,"Det"
"D","Brandon Gormley",2600,"NYR@Col 09:00PM ET",0.688,"Col"
"RW","Beau Bennett",2600,"Pit@Edm 09:00PM ET",2.000,"Pit"
"RW","Tyler Pitlick",2600,"Pit@Edm 09:00PM ET",0,"Edm"
"C","Chris Wagner",2600,"Cls@Anh 10:00PM ET",1.333,"Anh"
"D","Brandon Davidson",2600,"Pit@Edm 09:00PM ET",2.000,"Edm"
"C","Byron Froese",2600,"Det@Tor 07:00PM ET",1.083,"Tor"
"D","Jyrki Jokipakka",2600,"Dal@Car 07:00PM ET",1.115,"Dal"
"RW","Bobby Farnham",2600,"Chi@NJ 07:00PM ET",1.250,"NJ"
"C","Luke Glendening",2600,"Det@Tor 07:00PM ET",1.208,"Det"
"D","Erik Gustafsson",2600,"Chi@NJ 07:00PM ET",0.875,"Chi"
"RW","Ryan Hartman",2600,"Chi@NJ 07:00PM ET",1.667,"Chi"
"D","Brett Pesce",2600,"Dal@Car 07:00PM ET",1.100,"Car"
"RW","Tanner Kero",2600,"Chi@NJ 07:00PM ET",1.500,"Chi"
"D","Andrew Ference",2500,"Pit@Edm 09:00PM ET",0.643,"Edm"
"D","Michal Rozsival",2500,"Chi@NJ 07:00PM ET",0,"Chi"
"D","Brad Stuart",2500,"NYR@Col 09:00PM ET",0.429,"Col"
"D","Fedor Tyutin",2500,"Cls@Anh 10:00PM ET",0.885,"Cls"
"C","Jay McClement",2500,"Dal@Car 07:00PM ET",0.958,"Car"
"C","Dominic Moore",2500,"NYR@Col 09:00PM ET",1.250,"NYR"
"D","Nate Guenin",2500,"NYR@Col 09:00PM ET",0.950,"Col"
"RW","Rene Bourque",2500,"Cls@Anh 10:00PM ET",1.222,"Cls"
"D","Kyle Quincey",2500,"Det@Tor 07:00PM ET",2.000,"Det"
"LW","Drew Miller",2500,"Det@Tor 07:00PM ET",1.208,"Det"
"D","Kyle Cumiskey",2500,"Chi@NJ 07:00PM ET",0,"Chi"
"LW","Rich Clune",2500,"Det@Tor 07:00PM ET",0.333,"Tor"
"C","Mark Letestu",2500,"Pit@Edm 09:00PM ET",1.115,"Edm"
"RW","Jared Boll",2500,"Cls@Anh 10:00PM ET",0.500,"Cls"
"LW","Chris Terry",2500,"Dal@Car 07:00PM ET",1.042,"Car"
"C","Stephen Gionta",2500,"Chi@NJ 07:00PM ET",0.833,"NJ"
"RW","Viktor Tikhonov",2500,"Chi@NJ 07:00PM ET",0.500,"Chi"
"C","Nick Spaling",2500,"Det@Tor 07:00PM ET",0.850,"Tor"
"LW","Luke Gazdic",2500,"Pit@Edm 09:00PM ET",0.300,"Edm"
"LW","Andrew Desjardins",2500,"Chi@NJ 07:00PM ET",0.846,"Chi"
"C","Joakim Andersson",2500,"Det@Tor 07:00PM ET",0.222,"Det"
"D","David Rundblad",2500,"Chi@NJ 07:00PM ET",0.500,"Chi"
"D","Michal Jordan",2500,"Dal@Car 07:00PM ET",0.875,"Car"
"C","Marcus Kruger",2500,"Chi@NJ 07:00PM ET",0.769,"Chi"
"D","Dylan McIlrath",2500,"NYR@Col 09:00PM ET",0.417,"NYR"
"D","Jon Merrill",2500,"Chi@NJ 07:00PM ET",0.550,"NJ"
"D","Patrik Nemeth",2500,"Dal@Car 07:00PM ET",0.250,"Dal"
"D","Martin Marincin",2500,"Det@Tor 07:00PM ET",0.750,"Tor"
"LW","Joakim Nordstrom",2500,"Dal@Car 07:00PM ET",0.400,"Car"
"D","Dalton Prout",2500,"Cls@Anh 10:00PM ET",0.846,"Cls"
"D","Mark Fayne",2500,"Pit@Edm 09:00PM ET",1.045,"Edm"
"C","Ben Street",2500,"NYR@Col 09:00PM ET",1.250,"Col"
"C","Brad Malone",2500,"Dal@Car 07:00PM ET",0.700,"Car"
"C","Anton Lander",2500,"Pit@Edm 09:00PM ET",0.923,"Edm"
"C","Andrej Nestrasil",2500,"Dal@Car 07:00PM ET",0.667,"Car"
"D","Jamie Oleksiak",2500,"Dal@Car 07:00PM ET",0.625,"Dal"
"RW","Tomas Jurco",2500,"Det@Tor 07:00PM ET",0.500,"Det"
"D","Adam Clendening",2500,"Pit@Edm 09:00PM ET",0.000,"Pit"
"C","William Karlsson",2500,"Cls@Anh 10:00PM ET",1.192,"Cls"
"LW","Max Friberg",2500,"Cls@Anh 10:00PM ET",0.500,"Anh"
"D","Frank Corrado",2500,"Det@Tor 07:00PM ET",0.000,"Tor"
"RW","Iiro Pakarinen",2500,"Pit@Edm 09:00PM ET",1.300,"Edm"
"D","Alexey Marchenko",2500,"Det@Tor 07:00PM ET",0.286,"Det"
"RW","Brian O'Neill",2500,"Chi@NJ 07:00PM ET",0.545,"NJ"
"D","Griffin Reinhart",2500,"Pit@Edm 09:00PM ET",0.833,"Edm"
"C","Mikhail Grigorenko",2500,"NYR@Col 09:00PM ET",0.667,"Col"
"C","Radek Faksa",2500,"Dal@Car 07:00PM ET",1.056,"Dal"
"LW","Stefan Matteau",2500,"Chi@NJ 07:00PM ET",0.500,"NJ"
"LW","Brock McGinn",2500,"Dal@Car 07:00PM ET",1.556,"Car"
"C","Devin Shore",2500,"Dal@Car 07:00PM ET",0.000,"Dal"
"RW","Andrew Miller",2500,"Pit@Edm 09:00PM ET",0.000,"Edm"
"D","Nikita Zadorov",2500,"NYR@Col 09:00PM ET",1.091,"Col"
"LW","Kerby Rychel",2500,"Cls@Anh 10:00PM ET",0.000,"Cls"
"LW","Anton Slepyshev",2500,"Pit@Edm 09:00PM ET",0.455,"Edm"
"C","Casey Bailey",2500,"Det@Tor 07:00PM ET",0.000,"Tor"
"RW","Sergey Kalinin",2500,"Chi@NJ 07:00PM ET",0.583,"NJ"
"RW","Daniel Sprong",2500,"Pit@Edm 09:00PM ET",0.950,"Pit"
"LW","Sergei Plotnikov",2500,"Pit@Edm 09:00PM ET",0.591,"Pit"
