"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"C","Dylan Larkin",4200,"TB@Det 07:30PM ET",3.182,"Det"
"D","Niklas Kronwall",4100,"TB@Det 07:30PM ET",1.636,"Det"
"D","Alex Goligoski",4100,"Dal@Bos 07:00PM ET",2.583,"Dal"
"LW","Matt Beleskey",4100,"Dal@Bos 07:00PM ET",2.375,"Bos"
"LW","Josh Bailey",4100,"NJ@NYI 07:00PM ET",2.292,"NYI"
"C","Ryan Spooner",4100,"Dal@Bos 07:00PM ET",2.200,"Bos"
"LW","Alex Tanguay",4000,"Cgy@Col 09:00PM ET",2.000,"Col"
"C","Sam Gagner",4000,"Phi@Edm 09:00PM ET",2.070,"Phi"
"C","Jori Lehtera",4000,"LA@StL 08:30PM ET",2.591,"StL"
"RW","Kevin Hayes",4000,"Was@NYR 07:00PM ET",2.455,"NYR"
"RW","Ales Hemsky",3900,"Dal@Bos 07:00PM ET",2.375,"Dal"
"LW","Dustin Brown",3900,"LA@StL 08:30PM ET",2.727,"LA"
"D","Jack Johnson",3900,"Cls@SJ 10:30PM ET",1.917,"Cls"
"LW","Benoit Pouliot",3900,"Phi@Edm 09:00PM ET",2.375,"Edm"
"D","Marc-Edouard Vlasic",3900,"Cls@SJ 10:30PM ET",2.500,"SJ"
"C","David Desharnais",3900,"Ott@Mon 07:30PM ET",2.962,"Mon"
"D","Michael Del Zotto",3900,"Phi@Edm 09:00PM ET",1.818,"Phi"
"RW","Kyle Palmieri",3900,"NJ@NYI 07:00PM ET",3.136,"NJ"
"RW","Tommy Wingels",3900,"Cls@SJ 10:30PM ET",2.318,"SJ"
"C","Brock Nelson",3900,"NJ@NYI 07:00PM ET",2.208,"NYI"
"LW","Alex Killorn",3900,"TB@Det 07:30PM ET",1.615,"TB"
"LW","Tanner Pearson",3900,"LA@StL 08:30PM ET",1.500,"LA"
"LW","Tomas Fleischmann",3800,"Ott@Mon 07:30PM ET",2.846,"Mon"
"D","Karl Alzner",3800,"Was@NYR 07:00PM ET",1.950,"Was"
"C","Boone Jenner",3800,"Cls@SJ 10:30PM ET",3.292,"Cls"
"LW","Milan Michalek",3700,"Ott@Mon 07:30PM ET",2.318,"Ott"
"D","Travis Hamonic",3700,"NJ@NYI 07:00PM ET",2.250,"NYI"
"D","Colton Parayko",3700,"LA@StL 08:30PM ET",4.000,"StL"
"LW","Michael Raffl",3700,"Phi@Edm 09:00PM ET",1.545,"Phi"
"D","Nick Leddy",3600,"NJ@NYI 07:00PM ET",1.667,"NYI"
"D","Oscar Klefbom",3600,"Phi@Edm 09:00PM ET",2.333,"Edm"
"LW","Jason Chimera",3500,"Was@NYR 07:00PM ET",2.500,"Was"
"C","Travis Zajac",3500,"NJ@NYI 07:00PM ET",3.000,"NJ"
"RW","Lee Stempniak",3500,"NJ@NYI 07:00PM ET",3.018,"NJ"
"LW","Nikolay Kulemin",3500,"NJ@NYI 07:00PM ET",2.042,"NYI"
"C","Mikael Backlund",3500,"Cgy@Col 09:00PM ET",1.667,"Cgy"
"RW","Matt Read",3500,"Phi@Edm 09:00PM ET",1.773,"Phi"
"LW","Matt Nieto",3500,"Cls@SJ 10:30PM ET",2.136,"SJ"
"RW","Tom Wilson",3500,"Was@NYR 07:00PM ET",1.400,"Was"
"LW","Andre Burakovsky",3500,"Was@NYR 07:00PM ET",2.050,"Was"
"C","John Mitchell",3400,"Cgy@Col 09:00PM ET",2.273,"Col"
"C","Valtteri Filppula",3400,"TB@Det 07:30PM ET",1.500,"TB"
"C","Darren Helm",3400,"TB@Det 07:30PM ET",1.000,"Det"
"RW","Teddy Purcell",3400,"Phi@Edm 09:00PM ET",1.875,"Edm"
"C","Lars Eller",3400,"Ott@Mon 07:30PM ET",2.269,"Mon"
"C","Joe Colborne",3400,"Cgy@Col 09:00PM ET",2.386,"Cgy"
"D","Jeff Petry",3400,"Ott@Mon 07:30PM ET",2.654,"Mon"
"C","Riley Sheahan",3400,"TB@Det 07:30PM ET",1.682,"Det"
"C","Sam Bennett",3400,"Cgy@Col 09:00PM ET",1.591,"Cgy"
"C","Vincent Lecavalier",3300,"Phi@Edm 09:00PM ET",0.667,"Phi"
"RW","Alexander Semin",3300,"Ott@Mon 07:30PM ET",1.292,"Mon"
"LW","Mason Raymond",3300,"Cgy@Col 09:00PM ET",1.500,"Cgy"
"C","Jay Beagle",3300,"Was@NYR 07:00PM ET",1.650,"Was"
"RW","Dale Weise",3300,"Ott@Mon 07:30PM ET",3.500,"Mon"
"D","Jason Demers",3300,"Dal@Bos 07:00PM ET",3.050,"Dal"
"D","David Savard",3300,"Cls@SJ 10:30PM ET",2.542,"Cls"
"D","Adam Larsson",3300,"NJ@NYI 07:00PM ET",2.091,"NJ"
"C","J.T. Miller",3300,"Was@NYR 07:00PM ET",2.136,"NYR"
"RW","Valeri Nichushkin",3300,"Dal@Bos 07:00PM ET",1.400,"Dal"
"C","Mikhail Grabovski",3200,"NJ@NYI 07:00PM ET",2.000,"NYI"
"RW","David Jones",3200,"Cgy@Col 09:00PM ET",1.750,"Cgy"
"C","Oscar Lindberg",3200,"Was@NYR 07:00PM ET",2.864,"NYR"
"C","Sean Couturier",3200,"Phi@Edm 09:00PM ET",1.500,"Phi"
"D","Dan Boyle",3100,"Was@NYR 07:00PM ET",1.150,"NYR"
"D","Christian Ehrhoff",3100,"LA@StL 08:30PM ET",1.545,"LA"
"D","Marek Zidlicky",3100,"NJ@NYI 07:00PM ET",1.545,"NYI"
"D","Kevin Klein",3100,"Was@NYR 07:00PM ET",1.909,"NYR"
"D","Andrej Sekera",3100,"Phi@Edm 09:00PM ET",2.292,"Edm"
"RW","Torrey Mitchell",3100,"Ott@Mon 07:30PM ET",3.000,"Mon"
"D","Calvin de Haan",3100,"NJ@NYI 07:00PM ET",2.708,"NYI"
"RW","Brett Connolly",3100,"Dal@Bos 07:00PM ET",2.722,"Bos"
"RW","Devante Smith-Pelly",3100,"Ott@Mon 07:30PM ET",1.500,"Mon"
"LW","Teemu Pulkkinen",3100,"TB@Det 07:30PM ET",2.727,"Det"
"C","Jean-Gabriel Pageau",3100,"Ott@Mon 07:30PM ET",2.318,"Ott"
"C","Brian Flynn",3100,"Ott@Mon 07:30PM ET",1.654,"Mon"
"D","Ryan Murray",3100,"Cls@SJ 10:30PM ET",2.208,"Cls"
"C","Alexander Wennberg",3100,"Cls@SJ 10:30PM ET",1.643,"Cls"
"C","Vernon Fiddler",3000,"Dal@Bos 07:00PM ET",2.083,"Dal"
"D","Marc Staal",3000,"Was@NYR 07:00PM ET",1.909,"NYR"
"D","Andy Greene",3000,"NJ@NYI 07:00PM ET",2.000,"NJ"
"C","Trevor Lewis",3000,"LA@StL 08:30PM ET",2.091,"LA"
"D","Nick Holden",3000,"Cgy@Col 09:00PM ET",2.409,"Col"
"D","Alec Martinez",3000,"LA@StL 08:30PM ET",2.182,"LA"
"RW","Dmitrij Jaskin",3000,"LA@StL 08:30PM ET",1.364,"StL"
"D","Darnell Nurse",3000,"Phi@Edm 09:00PM ET",3.000,"Edm"
"D","Jay Bouwmeester",2900,"LA@StL 08:30PM ET",1.818,"StL"
"C","Chris Kelly",2900,"Dal@Bos 07:00PM ET",1.750,"Bos"
"C","R.J. Umberger",2900,"Phi@Edm 09:00PM ET",1.722,"Phi"
"C","Brooks Laich",2900,"Was@NYR 07:00PM ET",1.000,"Was"
"RW","Jiri Tlusty",2900,"NJ@NYI 07:00PM ET",1.450,"NJ"
"C","Colton Sceviour",2900,"Dal@Bos 07:00PM ET",1.182,"Dal"
"D","Justin Braun",2900,"Cls@SJ 10:30PM ET",1.727,"SJ"
"D","Radko Gudas",2900,"Phi@Edm 09:00PM ET",1.389,"Phi"
"D","Kevan Miller",2900,"Dal@Bos 07:00PM ET",1.950,"Bos"
"C","Scott Laughton",2900,"Phi@Edm 09:00PM ET",2.136,"Phi"
"D","Damon Severson",2900,"NJ@NYI 07:00PM ET",1.800,"NJ"
"D","Danny DeKeyser",2900,"TB@Det 07:30PM ET",1.857,"Det"
"C","Mattias Janmark",2900,"Dal@Bos 07:00PM ET",1.917,"Dal"
"RW","Dennis Everberg",2900,"Cgy@Col 09:00PM ET",0.500,"Col"
"D","Paul Martin",2800,"Cls@SJ 10:30PM ET",1.150,"SJ"
"C","Brian Boyle",2800,"TB@Det 07:30PM ET",1.818,"TB"
"D","Matthew Carle",2800,"TB@Det 07:30PM ET",1.458,"TB"
"C","Kyle Brodziak",2800,"LA@StL 08:30PM ET",1.227,"StL"
"LW","Blake Comeau",2800,"Cgy@Col 09:00PM ET",1.318,"Col"
"D","Dan Girardi",2800,"Was@NYR 07:00PM ET",1.545,"NYR"
"D","Johnny Oduya",2800,"Dal@Bos 07:00PM ET",1.833,"Dal"
"RW","Ryan White",2800,"Phi@Edm 09:00PM ET",1.409,"Phi"
"LW","Viktor Stalberg",2800,"Was@NYR 07:00PM ET",1.800,"NYR"
"RW","Erik Condra",2800,"TB@Det 07:30PM ET",1.654,"TB"
"LW","Matt Calvert",2800,"Cls@SJ 10:30PM ET",1.042,"Cls"
"D","Patrick Wiercioch",2800,"Ott@Mon 07:30PM ET",1.545,"Ott"
"D","Cody Goloubef",2800,"Cls@SJ 10:30PM ET",1.750,"Cls"
"RW","Emerson Etem",2800,"Was@NYR 07:00PM ET",0.583,"NYR"
"D","Brayden McNabb",2800,"LA@StL 08:30PM ET",1.650,"LA"
"LW","Antoine Roussel",2800,"Dal@Bos 07:00PM ET",1.917,"Dal"
"LW","Shane Prince",2800,"Ott@Mon 07:30PM ET",1.375,"Ott"
"RW","Alex Chiasson",2800,"Ott@Mon 07:30PM ET",1.364,"Ott"
"C","Chris Tierney",2800,"Cls@SJ 10:30PM ET",1.727,"SJ"
"D","Braydon Coburn",2700,"TB@Det 07:30PM ET",1.808,"TB"
"D","Deryk Engelland",2700,"Cgy@Col 09:00PM ET",1.625,"Cgy"
"D","Marc Methot",2700,"Ott@Mon 07:30PM ET",2.188,"Ott"
"LW","Lauri Korpikoski",2700,"Phi@Edm 09:00PM ET",1.727,"Edm"
"D","Jonathan Ericsson",2700,"TB@Det 07:30PM ET",1.409,"Det"
"D","David Schlemko",2700,"NJ@NYI 07:00PM ET",1.364,"NJ"
"C","Paul Byron",2700,"Ott@Mon 07:30PM ET",1.917,"Mon"
"C","Chris VandeVelde",2700,"Phi@Edm 09:00PM ET",1.591,"Phi"
"D","Eric Gelinas",2700,"NJ@NYI 07:00PM ET",1.222,"NJ"
"RW","Tyler Pitlick",2700,"Phi@Edm 09:00PM ET",0,"Edm"
"RW","Jesper Fast",2700,"Was@NYR 07:00PM ET",1.944,"NYR"
"D","Brandon Davidson",2700,"Phi@Edm 09:00PM ET",2.333,"Edm"
"D","Alexei Emelin",2700,"Ott@Mon 07:30PM ET",1.231,"Mon"
"D","Nathan Beaulieu",2700,"Ott@Mon 07:30PM ET",1.731,"Mon"
"D","Joe Morrow",2700,"Dal@Bos 07:00PM ET",1.429,"Bos"
"D","Cody Ceci",2700,"Ott@Mon 07:30PM ET",1.773,"Ott"
"D","Colin Miller",2700,"Dal@Bos 07:00PM ET",1.950,"Bos"
"C","Josh Jooris",2700,"Cgy@Col 09:00PM ET",1.450,"Cgy"
"LW","Joonas Kemppainen",2700,"Dal@Bos 07:00PM ET",1.050,"Bos"
"RW","Chris Neil",2600,"Ott@Mon 07:30PM ET",1.227,"Ott"
"D","Nick Schultz",2600,"Phi@Edm 09:00PM ET",1.364,"Phi"
"RW","Scottie Upshall",2600,"LA@StL 08:30PM ET",2.000,"StL"
"RW","Jordin Tootoo",2600,"NJ@NYI 07:00PM ET",1.545,"NJ"
"C","Steve Ott",2600,"LA@StL 08:30PM ET",1.136,"StL"
"C","Gregory Campbell",2600,"Cls@SJ 10:30PM ET",0.583,"Cls"
"RW","Rene Bourque",2600,"Cls@SJ 10:30PM ET",1.222,"Cls"
"RW","Jack Skille",2600,"Cgy@Col 09:00PM ET",1.636,"Col"
"D","Jakub Kindl",2600,"TB@Det 07:30PM ET",1.350,"Det"
"D","Adam McQuaid",2600,"Dal@Bos 07:00PM ET",1.300,"Bos"
"LW","Cody McLeod",2600,"Cgy@Col 09:00PM ET",1.136,"Col"
"RW","Cal Clutterbuck",2600,"NJ@NYI 07:00PM ET",1.625,"NYI"
"D","Brendan Smith",2600,"TB@Det 07:30PM ET",1.500,"Det"
"C","Zack Smith",2600,"Ott@Mon 07:30PM ET",0.909,"Ott"
"D","Luke Schenn",2600,"Phi@Edm 09:00PM ET",1.938,"Phi"
"D","Jamie McBain",2600,"LA@StL 08:30PM ET",1.583,"LA"
"D","Carl Gunnarsson",2600,"LA@StL 08:30PM ET",2.045,"StL"
"D","Jared Cowen",2600,"Ott@Mon 07:30PM ET",1.500,"Ott"
"C","Jacob Josefson",2600,"NJ@NYI 07:00PM ET",1.673,"NJ"
"D","John Moore",2600,"NJ@NYI 07:00PM ET",1.545,"NJ"
"D","Brian Strait",2600,"NJ@NYI 07:00PM ET",1.000,"NYI"
"D","Robert Bortuzzo",2600,"LA@StL 08:30PM ET",1.611,"StL"
"LW","Kyle Clifford",2600,"LA@StL 08:30PM ET",0.773,"LA"
"D","Eric Gryba",2600,"Phi@Edm 09:00PM ET",1.417,"Edm"
"LW","Brandon Bollig",2600,"Cgy@Col 09:00PM ET",0.900,"Cgy"
"D","Brenden Dillon",2600,"Cls@SJ 10:30PM ET",1.227,"SJ"
"D","Dmitry Orlov",2600,"Was@NYR 07:00PM ET",1.100,"Was"
"LW","Matt Puempel",2600,"Ott@Mon 07:30PM ET",1.500,"Ott"
"C","Vladislav Namestnikov",2600,"TB@Det 07:30PM ET",1.692,"TB"
"RW","Ty Rattie",2600,"LA@StL 08:30PM ET",2.000,"StL"
"LW","Andy Andreoff",2600,"LA@StL 08:30PM ET",0.650,"LA"
"RW","J.T. Brown",2600,"TB@Det 07:30PM ET",1.292,"TB"
"RW","Bobby Farnham",2600,"NJ@NYI 07:00PM ET",1.400,"NJ"
"C","Luke Glendening",2600,"TB@Det 07:30PM ET",1.227,"Det"
"D","Andrej Sustr",2600,"TB@Det 07:30PM ET",0.682,"TB"
"RW","Barclay Goodrow",2600,"Cls@SJ 10:30PM ET",1.136,"SJ"
"C","Leon Draisaitl",2600,"Phi@Edm 09:00PM ET",8.500,"Edm"
"C","Scott Gomez",2500,"LA@StL 08:30PM ET",1.250,"StL"
"D","Andrew Ference",2500,"Phi@Edm 09:00PM ET",0.643,"Edm"
"D","Brad Stuart",2500,"Cgy@Col 09:00PM ET",0.250,"Col"
"C","Jarret Stoll",2500,"Was@NYR 07:00PM ET",1.350,"NYR"
"D","Fedor Tyutin",2500,"Cls@SJ 10:30PM ET",0.864,"Cls"
"C","Dominic Moore",2500,"Was@NYR 07:00PM ET",1.182,"NYR"
"D","Tom Gilbert",2500,"Ott@Mon 07:30PM ET",1.346,"Mon"
