"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"RW","Marko Dano",3700,"Edm@Chi 08:00PM ET",2.167,"Chi"
"C","Travis Zajac",3600,"Van@NJ 05:00PM ET",3.250,"NJ"
"RW","Lee Stempniak",3600,"Van@NJ 05:00PM ET",3.131,"NJ"
"D","Nick Leddy",3600,"Bos@NYI 05:00PM ET",1.643,"NYI"
"D","Travis Hamonic",3600,"Bos@NYI 05:00PM ET",2.107,"NYI"
"D","Christopher Tanev",3500,"Van@NJ 05:00PM ET",2.250,"Van"
"D","Trevor Daley",3400,"Edm@Chi 08:00PM ET",1.714,"Chi"
"D","Jason Demers",3400,"Dal@Det 03:00PM ET",3.000,"Dal"
"C","Riley Sheahan",3400,"Dal@Det 03:00PM ET",1.846,"Det"
"C","Darren Helm",3300,"Dal@Det 03:00PM ET",1.167,"Det"
"RW","Teddy Purcell",3300,"Edm@Chi 08:00PM ET",1.857,"Edm"
"LW","Nikolay Kulemin",3300,"Bos@NYI 05:00PM ET",1.857,"NYI"
"D","Adam Larsson",3300,"Van@NJ 05:00PM ET",2.000,"NJ"
"C","Bo Horvat",3300,"Van@NJ 05:00PM ET",1.857,"Van"
"RW","Valeri Nichushkin",3300,"Dal@Det 03:00PM ET",1.458,"Dal"
"RW","Jannik Hansen",3200,"Van@NJ 05:00PM ET",2.107,"Van"
"D","Calvin de Haan",3200,"Bos@NYI 05:00PM ET",2.571,"NYI"
"RW","Brett Connolly",3200,"Bos@NYI 05:00PM ET",2.458,"Bos"
"LW","Teemu Pulkkinen",3200,"Dal@Det 03:00PM ET",2.577,"Det"
"D","Marek Zidlicky",3100,"Bos@NYI 05:00PM ET",1.692,"NYI"
"D","Andy Greene",3100,"Van@NJ 05:00PM ET",2.000,"NJ"
"D","Andrej Sekera",3100,"Edm@Chi 08:00PM ET",2.179,"Edm"
"C","Colton Sceviour",3100,"Dal@Det 03:00PM ET",1.731,"Dal"
"RW","Andrew Shaw",3100,"Edm@Chi 08:00PM ET",1.429,"Chi"
"D","Trevor van Riemsdyk",3100,"Edm@Chi 08:00PM ET",1.714,"Chi"
"C","Vernon Fiddler",3000,"Dal@Det 03:00PM ET",2.036,"Dal"
"C","Mikhail Grabovski",3000,"Bos@NYI 05:00PM ET",1.821,"NYI"
"RW","Ryan Garbutt",3000,"Edm@Chi 08:00PM ET",1.577,"Chi"
"D","Kevan Miller",3000,"Bos@NYI 05:00PM ET",2.077,"Bos"
"D","Damon Severson",3000,"Van@NJ 05:00PM ET",2.000,"NJ"
"D","Darnell Nurse",3000,"Edm@Chi 08:00PM ET",2.400,"Edm"
"D","Viktor Svedberg",3000,"Edm@Chi 08:00PM ET",1.923,"Chi"
"C","Leon Draisaitl",3000,"Edm@Chi 08:00PM ET",5.875,"Edm"
"D","Johnny Oduya",2900,"Dal@Det 03:00PM ET",1.821,"Dal"
"D","Niklas Hjalmarsson",2900,"Edm@Chi 08:00PM ET",1.786,"Chi"
"D","Ben Hutton",2900,"Van@NJ 05:00PM ET",2.214,"Van"
"D","Colin Miller",2900,"Bos@NYI 05:00PM ET",2.423,"Bos"
"D","Danny DeKeyser",2900,"Dal@Det 03:00PM ET",1.889,"Det"
"C","Mattias Janmark",2900,"Dal@Det 03:00PM ET",1.964,"Dal"
"C","Jared McCann",2900,"Van@NJ 05:00PM ET",2.154,"Van"
"D","Jakub Kindl",2800,"Dal@Det 03:00PM ET",1.875,"Det"
"RW","Jiri Tlusty",2800,"Van@NJ 05:00PM ET",1.409,"NJ"
"D","Yannick Weber",2800,"Van@NJ 05:00PM ET",1.050,"Van"
"D","Jonathan Ericsson",2700,"Dal@Det 03:00PM ET",1.269,"Det"
"LW","Matt Hendricks",2700,"Edm@Chi 08:00PM ET",2.438,"Edm"
"D","Brian Strait",2700,"Bos@NYI 05:00PM ET",1.167,"NYI"
"D","Eric Gryba",2700,"Edm@Chi 08:00PM ET",1.643,"Edm"
"D","Eric Gelinas",2700,"Van@NJ 05:00PM ET",1.300,"NJ"
"D","Brandon Davidson",2700,"Edm@Chi 08:00PM ET",2.063,"Edm"
"LW","Antoine Roussel",2700,"Dal@Det 03:00PM ET",1.679,"Dal"
"D","Erik Gustafsson",2700,"Edm@Chi 08:00PM ET",1.500,"Chi"
"RW","Jake Virtanen",2700,"Van@NJ 05:00PM ET",1.591,"Van"
"RW","Tanner Kero",2700,"Edm@Chi 08:00PM ET",2.000,"Chi"
"RW","Jordin Tootoo",2600,"Van@NJ 05:00PM ET",1.538,"NJ"
"D","Dan Hamhuis",2600,"Van@NJ 05:00PM ET",1.458,"Van"
"D","Adam McQuaid",2600,"Bos@NYI 05:00PM ET",1.308,"Bos"
"RW","Adam Cracknell",2600,"Van@NJ 05:00PM ET",1.308,"Van"
"RW","Cal Clutterbuck",2600,"Bos@NYI 05:00PM ET",1.500,"NYI"
"D","Brendan Smith",2600,"Dal@Det 03:00PM ET",1.409,"Det"
"D","David Schlemko",2600,"Van@NJ 05:00PM ET",1.231,"NJ"
"D","Jordie Benn",2600,"Dal@Det 03:00PM ET",1.286,"Dal"
"C","Jacob Josefson",2600,"Van@NJ 05:00PM ET",1.646,"NJ"
"D","John Moore",2600,"Van@NJ 05:00PM ET",1.462,"NJ"
"LW","Matt Martin",2600,"Bos@NYI 05:00PM ET",1.393,"NYI"
"C","Casey Cizikas",2600,"Bos@NYI 05:00PM ET",1.679,"NYI"
"D","Matt Bartkowski",2600,"Van@NJ 05:00PM ET",1.500,"Van"
"D","Joe Morrow",2600,"Bos@NYI 05:00PM ET",1.278,"Bos"
"D","Jyrki Jokipakka",2600,"Dal@Det 03:00PM ET",1.071,"Dal"
"RW","Bobby Farnham",2600,"Van@NJ 05:00PM ET",1.071,"NJ"
"C","Luke Glendening",2600,"Dal@Det 03:00PM ET",1.192,"Det"
"C","Radek Faksa",2600,"Dal@Det 03:00PM ET",1.400,"Dal"
"LW","Joonas Kemppainen",2600,"Bos@NYI 05:00PM ET",0.846,"Bos"
"D","Andrew Ference",2500,"Edm@Chi 08:00PM ET",0.643,"Edm"
"D","Michal Rozsival",2500,"Edm@Chi 08:00PM ET",0,"Chi"
"RW","Steve Bernier",2500,"Bos@NYI 05:00PM ET",0.625,"NYI"
"C","Max Talbot",2500,"Bos@NYI 05:00PM ET",0.500,"Bos"
"D","Kyle Quincey",2500,"Dal@Det 03:00PM ET",2.000,"Det"
"LW","Drew Miller",2500,"Dal@Det 03:00PM ET",1.231,"Det"
"D","Kyle Cumiskey",2500,"Edm@Chi 08:00PM ET",0,"Chi"
"C","Mark Letestu",2500,"Edm@Chi 08:00PM ET",1.036,"Edm"
"RW","Derek Dorsett",2500,"Van@NJ 05:00PM ET",1.714,"Van"
"C","Stephen Gionta",2500,"Van@NJ 05:00PM ET",0.846,"NJ"
"RW","Viktor Tikhonov",2500,"Edm@Chi 08:00PM ET",0.500,"Chi"
"LW","Luke Gazdic",2500,"Edm@Chi 08:00PM ET",0.300,"Edm"
"LW","Andrew Desjardins",2500,"Edm@Chi 08:00PM ET",0.786,"Chi"
"C","Joakim Andersson",2500,"Dal@Det 03:00PM ET",0.350,"Det"
"D","David Rundblad",2500,"Edm@Chi 08:00PM ET",0.500,"Chi"
"LW","Zac Rinaldo",2500,"Bos@NYI 05:00PM ET",0.364,"Bos"
"C","Landon Ferraro",2500,"Dal@Det 03:00PM ET",0.850,"Det"
"C","Marcus Kruger",2500,"Edm@Chi 08:00PM ET",0.750,"Chi"
"RW","Tyler Pitlick",2500,"Edm@Chi 08:00PM ET",0,"Edm"
"D","Jon Merrill",2500,"Van@NJ 05:00PM ET",0.591,"NJ"
"D","Patrik Nemeth",2500,"Dal@Det 03:00PM ET",0.250,"Dal"
"D","Zach Trotman",2500,"Bos@NYI 05:00PM ET",0.417,"Bos"
"LW","Taylor Beck",2500,"Bos@NYI 05:00PM ET",0,"NYI"
"D","Mark Fayne",2500,"Edm@Chi 08:00PM ET",1.045,"Edm"
"RW","Tyler Randell",2500,"Bos@NYI 05:00PM ET",1.056,"Bos"
"C","Anton Lander",2500,"Edm@Chi 08:00PM ET",0.893,"Edm"
"LW","Sven Baertschi",2500,"Van@NJ 05:00PM ET",1.682,"Van"
"D","Jamie Oleksiak",2500,"Dal@Det 03:00PM ET",0.625,"Dal"
"RW","Tomas Jurco",2500,"Dal@Det 03:00PM ET",0.500,"Det"
"RW","Iiro Pakarinen",2500,"Edm@Chi 08:00PM ET",1.167,"Edm"
"D","Alexey Marchenko",2500,"Dal@Det 03:00PM ET",0.313,"Det"
"RW","Brian O'Neill",2500,"Van@NJ 05:00PM ET",0.500,"NJ"
"D","Griffin Reinhart",2500,"Edm@Chi 08:00PM ET",0.786,"Edm"
"LW","Stefan Matteau",2500,"Van@NJ 05:00PM ET",0.500,"NJ"
"C","Devin Shore",2500,"Dal@Det 03:00PM ET",0.167,"Dal"
"RW","Andrew Miller",2500,"Edm@Chi 08:00PM ET",0.250,"Edm"
"LW","Anton Slepyshev",2500,"Edm@Chi 08:00PM ET",0.455,"Edm"
"LW","Frank Vatrano",2500,"Bos@NYI 05:00PM ET",5.500,"Bos"
"RW","Sergey Kalinin",2500,"Van@NJ 05:00PM ET",0.692,"NJ"
